Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
TEND3,TENDA,CONSTRUTORA TENDA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,,TEND3,27/11/2024,ON,"R$ 15,59",1 Ação,"R$ 48,62 M",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,"IBRA, IBRX, ICON, IGC, IGCT, IGNM, IMOB, INDX, ITAG, SMLL","29,32","2,03","0,60","3,06","3,36","0,39","7,86","5,72","-0,53","12,77","9,98","0,98","4,97","5,46","0,63","R$ 1,92 B","R$ 3,12 B",30/09/2024,"R$ 15,59",27/11/2024,"0,00%","R$ 912,07 M","R$ 266,54 M","R$ 101,40 M","- R$ 18,79 M","R$ 120,19 M","R$ 76,16 M","R$ 0,62","R$ 9,42","R$ 17,61","10,18%","18,56%","218,81%","78,13%","-12,76%","-4,44%","-47,18%","-14,74%","-33,54%","-7,84%","R$ 42,59 M","4,85%","7,69%","7,35%","11,65%","7,31%","1,43%","25,99%","2,05%","7,65%","9,79%","0,70","5,20","4,20","3,83","R$ 44,24 M","R$ 4,92 B","R$ 733,46 M","R$ 507,03 M","R$ 1,24 B","R$ 1,20 B","R$ 946,01 M","R$ 7,69",123.094.000,0,123.094.000,0,0,0,123.094.000,0,123.094.000,"R$ 3,43 M","- R$ 82,06 M","R$ 41,96 M","- R$ 36,67 M","- R$ 16,78 M","- R$ 13,35 M","- R$ 56,16 M","R$ 570,50 M",,,,,,,,,
TFCO4,TRACK FIELD,TRACK & FIELD CO S.A.,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,Atuação no varejo dos setores de vestuário. acessórios e calçados. dentre outros.,TFCO4,27/11/2024,PN,"R$ 9,31",1 Ação,"R$ 8,50 M",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Vestuário,"IGC, ITAG","78,32","19,42","11,29","74,18","115,25","12,09","57,15","25,68","129,97","57,62","52,55","11,38","74,79","116,18","12,18","R$ 8,81 B","R$ 8,88 B",30/09/2024,"R$ 9,31",27/11/2024,"2,22%","R$ 204,34 M","R$ 113,40 M","R$ 36,75 M","- R$ 4,45 M","R$ 41,21 M","R$ 24,53 M","R$ 0,03","R$ 8,78","R$ 14,80","-35,68%","-27,72%","-12,18%","-6,26%","-17,77%","-6,30%","-12,38%","-3,25%",-,-,"R$ 3,41 M","23,44%","22,79%","35,51%","34,53%","28,78%","18,11%","56,88%","14,41%","19,75%","21,66%","1,26","1,61","0,61","0,42","R$ 47,36 M","R$ 728,86 M","R$ 17,32 M","R$ 101,61 M","R$ 118,92 M","R$ 71,57 M","R$ 453,57 M","R$ 0,48",877.251.375,71.992.864,949.244.239,0,5.778.273,5.778.273,877.251.375,66.214.591,943.465.966,"R$ 12,85 M","- R$ 13,15 M","- R$ 19,33 M","- R$ 19,63 M","- R$ 13,15 M","- R$ 304,00 mil","- R$ 42,31 M","R$ 76,44 M",,,,,,,,,
TGMA3,TEGMA,TEGMA GESTAO LOGISTICA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Prestação de serviços de logística para a indústria automotiva. química e de bens de consumo. como o transporte. gerenciamento de estoques e pátios. atividades de armazém geral. PDI. dentre outras.,TGMA3,27/11/2024,ON,"R$ 31,12",1 Ação,"R$ 11,20 M",ITR - 30/09/2024,Bens Industriais,Transporte,Transporte Rodoviário,"GPTW, IBRA, IDIV, IGC, IGCT, IGNM, ITAG, SMLL","8,71","2,30","1,07","9,41","11,00","1,60","6,52","4,62","41,61","6,20","5,74","1,02","8,95","10,47","1,52","R$ 2,05 B","R$ 1,96 B",30/09/2024,"R$ 31,12",27/11/2024,"6,23%","R$ 603,75 M","R$ 139,53 M","R$ 119,16 M","- R$ 6,57 M","R$ 125,73 M","R$ 84,22 M","R$ 1,28","R$ 22,12","R$ 32,13","20,85%","26,84%","77,06%","32,91%","181,22%","41,06%","48,75%","10,43%","33,75%","5,98%","R$ 6,35 M","35,37%","28,51%","53,58%","43,19%","28,78%","20,22%","20,87%","12,29%","16,42%","17,74%","1,65","1,44","0,44","-0,29","R$ 264,13 M","R$ 1,29 B","R$ 50,89 M","R$ 114,41 M","R$ 165,30 M","- R$ 98,83 M","R$ 892,01 M","R$ 13,51",66.002.915,0,66.002.915,65.143,0,65.143,65.937.772,0,65.937.772,"R$ 68,56 M","R$ 1,26 M","- R$ 88,50 M","- R$ 18,68 M","- R$ 3,43 M","R$ 65,13 M","- R$ 31,67 M","R$ 186,68 M",,,,,,,,,
TIMS3,TIM,TIM S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,,TIMS3,27/11/2024,ON,"R$ 16,19",1 Ação,"R$ 123,28 M",ITR - 30/09/2024,Comunicações,Telecomunicações,Telecomunicações,"GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IDIV, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","36,21","0,00","6,25","8,08","11,02","0,00","23,33","0,00","0,00","23,33","11,43","6,25","8,08","11,02","0,00","R$ 39,19 B","R$ 39,19 B",30/09/2024,"R$ 16,19",27/11/2024,"7,06%","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 15,31","R$ 18,79","-4,19%","2,53%","40,28%","18,36%","38,89%","11,55%","41,23%","9,01%",-,-,"R$ 116,35 M","4,41%","4,14%","6,68%","6,27%","4,23%","1,93%","53,57%","17,25%","26,77%","54,66%","0,11","0,00","0,00","0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",2.420.804.398,0,2.420.804.398,393.762,0,393.762,2.420.410.636,0,2.420.410.636,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 1,29 B","R$ 3,56 B",,,,,,,,,
TKNO3,TEKNO,TEKNO S.A. - INDUSTRIA E COMERCIO,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Pintura de Bobinas e Chapas Metálicas,TKNO3,17/07/2012,ON,"R$ 88,51",1 Ação,"R$ 8,85 mil",ITR - 30/09/2024,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,-,"5,58","0,84","0,89","3,92","4,64","0,65","4,89","1,64","3,69","2,98","2,65","0,54","2,39","2,83","0,40","R$ 246,61 M","R$ 158,89 M",30/09/2024,"R$ 88,51",17/07/2012,"11,33%","R$ 76,38 M","R$ 21,64 M","R$ 14,84 M","- R$ 1,76 M","R$ 16,61 M","R$ 13,25 M","R$ 4,49","R$ 0,00","R$ 0,00",-,-,-,-,-,-,-,-,-,-,"R$ 0,00","14,44%","14,98%","21,88%","22,70%","16,66%","13,19%","27,49%","15,94%","18,17%","20,41%","0,83","1,29","0,29","-1,46","R$ 89,44 M","R$ 399,69 M","R$ 1,06 M","R$ 660,00 mil","R$ 1,72 M","- R$ 87,72 M","R$ 310,83 M","R$ 105,44",1.587.000,1.361.000,2.948.000,0,0,0,1.587.000,1.361.000,2.948.000,"R$ 23,17 M","R$ 9,05 M","- R$ 1,02 M","R$ 31,21 M","- R$ 652,00 mil","R$ 22,52 M","- R$ 10,38 M","R$ 56,24 M",,,,,,,,,
TKNO4,TEKNO,TEKNO S.A. - INDUSTRIA E COMERCIO,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Pintura de Bobinas e Chapas Metálicas,TKNO4,26/11/2024,PN,"R$ 78,00",1 Ação,"R$ 7,80 mil",ITR - 30/09/2024,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,-,"4,92","0,74","0,78","3,45","4,09","0,58","4,31","1,44","3,25","2,98","2,65","0,54","2,39","2,83","0,40","R$ 246,61 M","R$ 158,89 M",30/09/2024,"R$ 78,00",26/11/2024,"7,01%","R$ 76,38 M","R$ 21,64 M","R$ 14,84 M","- R$ 1,76 M","R$ 16,61 M","R$ 13,25 M","R$ 4,49","R$ 56,30","R$ 87,62","29,90%","40,17%","38,06%","17,34%","49,77%","14,30%","162,67%","27,22%","245,99%","27,71%","R$ 752,31","14,44%","14,98%","21,88%","22,70%","16,66%","13,19%","27,49%","15,94%","18,17%","20,41%","0,83","1,29","0,29","-1,46","R$ 89,44 M","R$ 399,69 M","R$ 1,06 M","R$ 660,00 mil","R$ 1,72 M","- R$ 87,72 M","R$ 310,83 M","R$ 105,44",1.587.000,1.361.000,2.948.000,0,0,0,1.587.000,1.361.000,2.948.000,"R$ 23,17 M","R$ 9,05 M","- R$ 1,02 M","R$ 31,21 M","- R$ 652,00 mil","R$ 22,52 M","- R$ 10,38 M","R$ 56,24 M",,,,,,,,,
TOTS3,TOTVS,TOTVS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Prestação de serviços de consultoria. assessoria e desenvolvimento de sistemas informatizados (software). atividades de pesquisa e inovação tecnológica. prestação de serviços relacionados à gestão.,TOTS3,27/11/2024,ON,"R$ 28,76",1 Ação,"R$ 131,45 M",ITR - 30/09/2024,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,"GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IGC, IGCT, IGNM, ITAG, IVBX, MLCX","26,52","3,59","3,40","17,08","18,86","1,96","21,74","9,55","-7,93","21,07","15,04","3,29","16,56","18,28","1,90","R$ 17,24 B","R$ 16,71 B",30/09/2024,"R$ 28,76",27/11/2024,"1,53%","R$ 1,33 B","R$ 918,75 M","R$ 250,86 M","- R$ 86,87 M","R$ 337,73 M","R$ 291,00 M","R$ 0,47","R$ 26,24","R$ 34,42","-12,11%","-11,80%","2,74%","1,36%","-4,61%","-1,56%","8,97%","2,17%","38,91%","6,79%","R$ 106,72 M","64,57%","15,56%","97,84%","23,57%","13,79%","7,43%","68,89%","12,81%","15,63%","21,90%","0,58","1,83","0,83","-0,48","R$ 2,15 B","R$ 8,78 B","R$ 76,68 M","R$ 1,55 B","R$ 1,63 B","- R$ 528,98 M","R$ 4,80 B","R$ 7,78",617.183.181,0,617.183.181,24.495.214,0,24.495.214,592.687.967,0,592.687.967,"R$ 221,66 M","- R$ 50,98 M","- R$ 221,08 M","- R$ 50,40 M","- R$ 18,71 M","R$ 202,95 M","- R$ 94,75 M","R$ 914,26 M",,,,,,,,,
TPIS3,TRIUNFO PART,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,ATIVO,EM RECUPERAÇÃO EXTRAJUDICIAL,Novo Mercado,A Triunfo atua nos segmentos de concessões rodoviárias. aeroportuária. geração de energia e administração portuária.,TPIS3,27/11/2024,ON,"R$ 6,50",1 Ação,"R$ 221,61 mil",ITR - 30/09/2024,Bens Industriais,Transporte,Exploração de Rodovias,"IGC, IGNM, ITAG","5,35","0,30","0,23","0,59","0,60","0,10","2,75","-1,26","-0,14","15,47","5,43","1,27","3,33","3,39","0,58","R$ 286,00 M","R$ 1,61 B",30/09/2024,"R$ 6,50",27/11/2024,"0,00%","R$ 338,15 M","R$ 120,36 M","R$ 87,08 M","- R$ 50,45 M","R$ 137,53 M","R$ 14,79 M","R$ 0,34","R$ 3,63","R$ 7,02","55,50%","64,97%","36,42%","16,73%","-7,96%","-2,72%","7,81%","1,90%","31,14%","5,57%","R$ 466,78 mil","4,51%","2,89%","6,84%","4,38%","6,23%","1,89%","31,52%","4,23%","8,23%","23,46%","0,45","2,92","1,92","4,47","R$ 62,46 M","R$ 2,76 B","R$ 180,62 M","R$ 1,21 B","R$ 1,39 B","R$ 1,32 B","R$ 943,31 M","R$ 21,44",44.000.000,0,44.000.000,623.000,0,623.000,43.377.000,0,43.377.000,"R$ 128,73 M","- R$ 37,97 M","- R$ 93,14 M","- R$ 2,39 M","- R$ 1,82 M","R$ 126,91 M","- R$ 8,46 M","R$ 474,90 M",,,,,,,,,
TRAD3,TC,TC S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Desenvolvimento e gestão de plataformas para oferecer produtos e serviços para o mercado financeiro.,TRAD3,27/11/2024,ON,"R$ 6,40",1 Ação,"R$ 737,66 mil",ITR - 30/09/2024,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,"IGC, IGNM, ITAG","-1,06","1,10","5,27","-4,94","-4,87","1,00","-1,24","3,69","5,63","-1,01","-1,10","4,28","-4,02","-3,96","0,81","R$ 256,13 M","R$ 208,23 M",30/09/2024,"R$ 6,40",27/11/2024,"0,00%","R$ 10,74 M","R$ 4,49 M","- R$ 15,87 M","- R$ 2,84 M","- R$ 13,04 M","- R$ 15,82 M","- R$ 0,40","R$ 2,43","R$ 8,32","6,31%","2,73%","-51,88%","-30,53%","-88,14%","-50,81%",-,-,-,-,"R$ 1,48 M","-65,43%","-35,35%","-99,14%","-53,56%","-50,50%","-47,34%","32,14%","-495,82%","-423,58%","-389,29%","0,10","1,10","0,10","0,25","R$ 50,85 M","R$ 256,09 M","R$ 837,00 mil","R$ 2,11 M","R$ 2,94 M","- R$ 47,90 M","R$ 232,15 M","R$ 5,80",40.021.000,0,40.021.000,675.000,0,675.000,39.346.000,0,39.346.000,"R$ 7,04 M","- R$ 16,06 M","- R$ 578,00 mil","- R$ 9,59 M","- R$ 71,00 mil","R$ 6,97 M","- R$ 742,00 mil","- R$ 52,59 M",,,,,,,,,
TRIS3,TRISUL,TRISUL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Incorporadora e Construtora,TRIS3,27/11/2024,ON,"R$ 5,48",1 Ação,"R$ 3,54 M",ITR - 30/09/2024,Consumo Cíclico,Construção Civil,Incorporações,"IBRA, ICON, IGC, IGCT, IGNM, IMOB, ITAG, SMLL","7,13","0,71","0,84","4,70",NA,"0,37","5,70","0,65","4,31","8,76","8,60","1,30","7,21",NA,"0,57","R$ 1,02 B","R$ 1,57 B",30/09/2024,"R$ 5,48",27/11/2024,"3,61%","R$ 306,52 M","R$ 92,66 M","R$ 47,11 M","- R$ 5,85 M","R$ 52,96 M","R$ 38,11 M","R$ 0,20","R$ 4,09","R$ 5,68","4,17%","4,75%","66,44%","28,88%","10,55%","3,39%","-47,89%","-15,03%","-49,64%","-12,81%","R$ 2,58 M","5,43%","5,65%","8,23%","8,56%","10,77%","5,32%","25,60%","11,84%","14,80%","15,09%","0,45","1,93","0,93","3,00","R$ 381,85 M","R$ 2,76 B","R$ 231,71 M","R$ 698,22 M","R$ 929,93 M","R$ 548,08 M","R$ 1,43 B","R$ 7,69",186.618.000,0,186.618.000,5.503.000,0,5.503.000,181.115.000,0,181.115.000,"R$ 157,30 M","- R$ 1,51 M","- R$ 43,54 M","R$ 112,25 M",NA,NA,NA,NA,,,,,,,,,
TTEN3,3TENTOS,TRÊS TENTOS AGROINDUSTRIAL S/A,ATIVO,FASE OPERACIONAL,Novo Mercado,Varejo de insumos agrícolas; Recebimento e comercialização de grãos de soja. milho e trigo; e Indústria. na cadeia de soja.,TTEN3,27/11/2024,ON,"R$ 14,10",1 Ação,"R$ 16,83 M",ITR - 30/09/2024,Consumo não Cíclico,Agropecuária,Agricultura,"AGFS, IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL","8,83","1,79","0,59","16,06","290,98","0,82","6,79","2,83","-3,29","7,12","6,57","0,61","16,82","304,87","0,86","R$ 7,03 B","R$ 7,36 B",30/09/2024,"R$ 14,10",27/11/2024,"0,83%","R$ 3,50 B","R$ 630,55 M","R$ 341,20 M","- R$ 24,20 M","R$ 365,40 M","R$ 318,73 M","R$ 0,64","R$ 9,20","R$ 14,65","30,80%","28,44%","32,91%","15,22%","73,05%","20,02%",-,-,-,-,"R$ 12,59 M","19,25%","19,39%","29,17%","29,37%","25,08%","12,01%","18,95%","6,63%","8,62%","9,33%","1,81","2,18","1,18","0,30","R$ 1,64 B","R$ 8,54 B","R$ 785,80 M","R$ 1,18 B","R$ 1,97 B","R$ 335,45 M","R$ 3,92 B","R$ 7,87",498.298.000,0,498.298.000,110.000,0,110.000,498.188.000,0,498.188.000,"R$ 100,62 M","R$ 128,24 M","- R$ 42,44 M","R$ 186,42 M","- R$ 64,55 M","R$ 36,07 M","- R$ 413,45 M","R$ 24,15 M",,,,,,,,,
TUPY3,TUPY,TUPY S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Produtos fundidos para os setores de transporte de carga. infraestrutura. agricultura e geração de energia / conexões em ferro fundido para aplicações em redes hidráulicas e de gás / perfis,TUPY3,27/11/2024,ON,"R$ 21,43",1 Ação,"R$ 21,98 M",ITR - 30/09/2024,Bens Industriais,Material de Transporte,Material Rodoviário,"AGFS, IBRA, IGC, IGCT, IGNM, INDX, ITAG, SMLL","9,00","0,83","0,29","2,56","4,73","0,27","3,78","0,78","-0,85","6,65","4,55","0,50","4,51","8,31","0,48","R$ 3,09 B","R$ 5,43 B",30/09/2024,"R$ 21,43",27/11/2024,"1,91%","R$ 2,77 B","R$ 495,63 M","R$ 205,30 M","- R$ 97,53 M","R$ 302,83 M","R$ 50,48 M","R$ 0,35","R$ 21,30","R$ 28,86","-20,69%","-13,34%","-20,79%","-10,96%","14,80%","4,70%","6,63%","1,62%","16,40%","3,08%","R$ 12,90 M","8,99%","9,77%","13,62%","14,81%","10,50%","3,44%","17,77%","3,18%","7,57%","11,06%","1,08","3,05","2,05","1,96","R$ 2,17 B","R$ 11,32 B","R$ 654,58 M","R$ 3,86 B","R$ 4,51 B","R$ 2,34 B","R$ 3,71 B","R$ 25,72",144.178.000,0,144.178.000,1.164.000,0,1.164.000,143.014.000,0,143.014.000,"R$ 227,37 M","- R$ 105,12 M","- R$ 285,73 M","- R$ 259,82 M","- R$ 93,37 M","R$ 134,00 M","- R$ 551,45 M","R$ 653,74 M",,,,,,,,,
TXRX3,TEX RENAUX,TEXTIL RENAUXVIEW S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Fiação e tecelagem de algodão,TXRX3,25/11/2024,ON,"R$ 9,29",1 Ação,"R$ 929,00",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"1,91","-0,12","0,34","0,50",NA,"0,22","0,66","-0,25","-0,06","5,39","5,15","2,74","4,09",NA,"1,80","R$ 19,81 M","R$ 322,88 M",30/09/2024,"R$ 9,29",25/11/2024,"0,00%","R$ 33,40 M","R$ 5,80 M","- R$ 1,31 M","- R$ 1,38 M","R$ 65,00 mil","- R$ 12,49 M","- R$ 2,93","R$ 4,20","R$ 12,00","84,33%","3,22%","-42,69%","-22,88%","-68,83%","-31,51%","-76,78%","-30,46%","170,06%","21,63%","R$ 58,82","-114,52%","-64,89%","-173,51%","-98,32%","-5,75%","9,76%","16,22%","17,56%","50,87%","53,19%","0,56","-0,55","-1,55","4,84","R$ 132,00 mil","R$ 179,06 M","R$ 59,36 M","R$ 243,84 M","R$ 303,20 M","R$ 303,07 M","- R$ 327,46 M","- R$ 76,89",1.456.000,2.803.000,4.259.000,0,0,0,1.456.000,2.803.000,4.259.000,"R$ 7,84 M","R$ 626,00 mil","- R$ 8,60 M","- R$ 125,00 mil",NA,NA,NA,NA,,,,,,,,,
TXRX4,TEX RENAUX,TEXTIL RENAUXVIEW S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Fiação e tecelagem de algodão,TXRX4,27/11/2024,PN,"R$ 2,24",1 Ação,"R$ 1,34 mil",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"0,46","-0,03","0,08","0,12",NA,"0,05","0,16","-0,06","-0,01","5,39","5,15","2,74","4,09",NA,"1,80","R$ 19,81 M","R$ 322,88 M",30/09/2024,"R$ 2,24",27/11/2024,"0,00%","R$ 33,40 M","R$ 5,80 M","- R$ 1,31 M","- R$ 1,38 M","R$ 65,00 mil","- R$ 12,49 M","- R$ 2,93","R$ 2,15","R$ 4,01","-17,34%","-21,13%","-32,53%","-17,77%","-74,25%","-36,33%","-76,93%","-30,68%","-40,58%","-9,88%","R$ 1,24 mil","-114,52%","-64,89%","-173,51%","-98,32%","-5,75%","9,76%","16,22%","17,56%","50,87%","53,19%","0,56","-0,55","-1,55","4,84","R$ 132,00 mil","R$ 179,06 M","R$ 59,36 M","R$ 243,84 M","R$ 303,20 M","R$ 303,07 M","- R$ 327,46 M","- R$ 76,89",1.456.000,2.803.000,4.259.000,0,0,0,1.456.000,2.803.000,4.259.000,"R$ 7,84 M","R$ 626,00 mil","- R$ 8,60 M","- R$ 125,00 mil",NA,NA,NA,NA,,,,,,,,,
UCAS3,UNICASA,UNICASA INDÚSTRIA DE MÓVEIS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Indústria. comércio. prestação de serviços. importação e exportação de produtos relacionados ao ramo de mobiliário em geral. planejado e modulado de madeira. ferro. aço. alumínio e outros materiais.,UCAS3,27/11/2024,ON,"R$ 2,10",1 Ação,"R$ 105,83 mil",ITR - 30/09/2024,Consumo Cíclico,Utilidades Domésticas,Móveis,"IGC, IGNM, ITAG","10,90","0,70","0,63","15,27","-4,17","0,37","32,23","4,06","-0,99","49,83","14,04","0,97","23,61","-6,44","0,58","R$ 138,78 M","R$ 214,59 M",30/09/2024,"R$ 2,10",27/11/2024,"9,57%","R$ 58,66 M","R$ 22,42 M","R$ 294,00 mil","- R$ 2,79 M","R$ 3,08 M","R$ 191,00 mil","R$ 0,00","R$ 2,08","R$ 3,00","-20,75%","-17,44%","-10,22%","-5,23%","-41,59%","-16,38%","-40,83%","-12,29%","-40,06%","-9,72%","R$ 46,58 mil","1,52%","1,56%","2,30%","2,36%","6,46%","4,18%","38,53%","5,76%","1,95%","6,92%","0,73","1,89","0,89","4,96","R$ 22,06 M","R$ 371,54 M","R$ 4,38 M","R$ 93,49 M","R$ 97,87 M","R$ 75,81 M","R$ 197,05 M","R$ 1,49",66.086.364,66.086.364,132.172.728,0,0,0,66.086.364,66.086.364,132.172.728,"- R$ 2,28 M","- R$ 35,14 M","R$ 20,63 M","- R$ 15,89 M","- R$ 11,44 M","- R$ 13,73 M","- R$ 42,41 M","- R$ 33,32 M",,,,,,,,,
UGPA3,ULTRAPAR,ULTRAPAR PARTICIPACOES S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Atuação em energia. mobilidade e infraestrutura logística por meio da Ultragaz. Ipiranga e Ultracargo.,UGPA3,27/11/2024,ON,"R$ 18,04",1 Ação,"R$ 120,46 M",ITR - 30/09/2024,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,"GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","7,68","1,37","0,15","6,16","10,49","0,51","4,23","3,43","-1,07","6,64","5,28","0,24","9,68","16,48","0,80","R$ 20,12 B","R$ 31,60 B",30/09/2024,"R$ 18,04",27/11/2024,"3,60%","R$ 35,36 B","R$ 2,28 B","R$ 1,11 B","- R$ 300,24 M","R$ 1,41 B","R$ 651,58 M","R$ 0,58","R$ 18,02","R$ 30,33","-30,45%","-24,39%","43,01%","19,50%","44,43%","13,01%","0,12%","0,03%","-5,12%","-1,05%","R$ 108,34 M","15,13%","15,27%","22,92%","23,13%","20,63%","7,20%","7,24%","1,99%","3,62%","4,55%","3,61","2,67","1,67","1,92","R$ 3,86 B","R$ 39,32 B","R$ 3,71 B","R$ 11,63 B","R$ 15,34 B","R$ 11,48 B","R$ 14,70 B","R$ 13,18",1.115.439.503,0,1.115.439.503,11.555.737,0,11.555.737,1.103.883.766,0,1.103.883.766,"R$ 780,47 M","- R$ 241,53 M","- R$ 514,31 M","R$ 24,64 M","- R$ 415,92 M","R$ 364,56 M","- R$ 1,35 B","R$ 1,92 B",,,,,,,,,
UNIP3,UNIPAR,UNIPAR CARBOCLORO S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Atuar no setor de soda. cloro e derivados. podendo participar como sócia ou acionista de outras sociedades. direta ou indiretamente. inclusive por meio de fundos de investimentos.,UNIP3,27/11/2024,ON,"R$ 48,80",1 Ação,"R$ 382,48 mil",ITR - 30/09/2024,Materiais Básicos,Químicos,Químicos Diversos,-,"13,04","2,00","1,24","13,40","-53,98","0,73","18,23","2,73","-1,98","23,91","12,16","1,63","17,56","-70,78","0,95","R$ 5,58 B","R$ 7,24 B",30/09/2024,"R$ 48,80",27/11/2024,"5,16%","R$ 1,38 B","R$ 360,39 M","R$ 129,82 M","- R$ 78,73 M","R$ 208,55 M","R$ 118,57 M","R$ 1,04","R$ 44,15","R$ 63,91","-21,34%","-16,83%","-32,87%","-18,00%","-18,33%","-6,52%","120,83%","21,89%","190,31%","23,73%","R$ 559,69 mil","4,92%","6,11%","7,45%","9,26%","15,08%","6,83%","25,94%","9,54%","6,82%","13,41%","0,72","2,74","1,74","2,79","R$ 1,12 B","R$ 7,58 B","R$ 713,96 M","R$ 2,07 B","R$ 2,78 B","R$ 1,66 B","R$ 2,76 B","R$ 24,18",39.939.643,74.324.129,114.263.772,596.260,100.586,696.846,39.343.383,74.223.543,113.566.926,"R$ 274,52 M","- R$ 879,37 M","R$ 199,88 M","- R$ 415,96 M","- R$ 178,49 M","R$ 96,03 M","- R$ 514,57 M","- R$ 102,31 M",,,,,,,,,
