Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
qvqp3b,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,117.000,"0,0000","0,0000","0,00%","0,0000","0,00%",117.000,117.000,0,114.000,-114.000,0,-114.000,,--%,Financeiro e Outros,Outros,Outros,2,1,1,0,-,
radl3,"25,18","23,98","29,93","1,47","-9,13%",ON,"1,542",142,"1,03","1,03",2.060.943,56.366.791,869,6.302.638.000,"0,1560","0,2716","74,15%","0,0000","74,15%",21.955.996.000,12.890.406.000,3.274.185.000,410.511.000,2.863.674.000,43.259.421.296,46.123.095.296,Novo Mercado,"74,89%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,55.661,1.651,204,53.806,-,
rail3,"20,22","18,90","23,97","0,46","-11,28%",ON,"1,184",134,"0,14","0,14",749.037,16.830.861,115,14.987.441.000,"0,0660","0,0924","39,97%","0,0000","39,97%",49.813.935.000,11.630.021.000,19.485.799.000,7.171.913.000,12.313.886.000,37.505.450.149,49.819.336.149,Novo Mercado,"100,00%",Bens Industriais,Transporte,Transporte Ferroviário,72.788,112,1.970,70.706,-,
raiz4,"2,65","2,43","4,15","5,84","-24,50%",PN,"0,149",122,"2,55","2,55",15.076.085,51.560.211,833,22.125.564.000,"0,1375","0,0262","80,91%","0,0000","80,91%",128.183.310.000,56.481.123.000,47.164.757.000,14.819.906.000,32.344.851.000,27.537.675.227,59.882.526.227,Nível 2,"11,58%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,121.469,364,655,120.450,-,
rani3,"7,23","6,89","10,64","7,29","-24,92%",ON,"0,000",46,"0,49","0,49",174.857,1.624.422,27,1.252.342.000,"0,8533","0,5267","38,28%","0,0000","38,28%",3.483.185.000,1.145.828.000,1.657.877.000,586.089.000,1.071.788.000,1.733.970.314,2.805.758.314,Novo Mercado,"44,27%",Materiais Básicos,Embalagens,Embalagens,39.418,2,416,39.000,-,
rani4,"5,50",-,-,-,-%,PN,"0,000",0,"10,00","10,00",5.207,0,17,1.252.342.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.483.185.000,1.145.828.000,1.657.877.000,586.089.000,1.071.788.000,1.733.970.314,2.805.758.314,Novo Mercado,"44,27%",Materiais Básicos,Embalagens,Embalagens,39.418,2,416,39.000,-,
rapt3,"9,23","7,63","11,93","5,56","-3,25%",ON,"0,000",0,"5,16","5,16",296,3.155,2,4.276.936.000,"0,2224","0,1543","30,64%","0,0000","30,64%",13.903.166.000,8.283.174.000,5.993.188.000,2.818.379.000,3.174.809.000,3.424.915.980,6.599.724.980,Nível 1,"60,11%",Bens Industriais,Material de Transporte,Material Rodoviário,40.022,590,348,39.084,-,
rapt4,"11,04","8,91","13,29","4,65","2,13%",PN,"0,000",53,"0,73","0,73",116.058,1.482.061,29,4.276.936.000,"0,2224","0,1543","30,64%","0,0000","30,64%",13.903.166.000,8.283.174.000,5.993.188.000,2.818.379.000,3.174.809.000,3.424.915.980,6.599.724.980,Nível 1,"60,11%",Bens Industriais,Material de Transporte,Material Rodoviário,40.022,590,348,39.084,-,
rcsl3,"4,12","2,65","13,80",-,"-36,81%",ON,"0,000",0,"81,59","81,59",96.910,167.654,89,-2.377.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.584.000,21.610.000,0,37.000,-37.000,80.539.232,80.502.232,,"58,90%",Bens Industriais,Material de Transporte,Material Rodoviário,17.056,13,30,17.013,-,
rcsl4,"1,73","0,80","4,36",-,"-58,81%",PN,"0,000",0,"6,15","6,15",2.100,1.449,3,-2.377.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.584.000,21.610.000,0,37.000,-37.000,80.539.232,80.502.232,,"58,90%",Bens Industriais,Material de Transporte,Material Rodoviário,17.056,13,30,17.013,-,
rdni3,"2,70","2,65","4,90","15,74","-41,05%",ON,"0,000",0,"5,00","5,00",1.000,4.180,2,322.857.000,"0,1442","0,0000","100,00%","0,0000","100,00%",1.660.837.000,668.652.000,569.524.000,33.433.000,536.091.000,118.178.482,654.269.482,Novo Mercado,"34,36%",Consumo Cíclico,Construção Civil,Incorporações,1.013,21,52,940,-,
rdor3,"28,10","23,10","34,61","2,24","7,29%",ON,"1,579",135,"0,35","0,35",4.771.476,122.579.218,2.141,23.802.368.000,"0,1846","0,4451","141,08%","0,0000","141,08%",95.294.234.000,46.428.793.000,36.268.799.000,33.705.647.000,2.563.152.000,64.329.121.779,66.892.273.779,Novo Mercado,"50,03%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,56.182,0,2.031,54.151,-,
recv3,"16,67","16,50","22,66","19,78","-8,26%",ON,"0,222",29,"0,35","0,35",2.647.990,61.009.690,733,4.387.452.000,"0,4441","2,7512","519,44%","0,0000","519,44%",7.872.736.000,2.119.942.000,2.096.390.000,1.626.662.000,469.728.000,4.891.846.940,5.361.574.940,Novo Mercado,"93,90%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,11.722,740,86,10.896,-,
rede3,"6,62","5,91","7,52","8,82","8,35%",ON,"0,000",0,"5,00","5,00",11,76,1,4.108.031.000,"0,7113","0,5836","17,94%","0,0000","17,94%",29.840.881.000,8.061.011.000,14.411.815.000,2.884.269.000,11.527.546.000,13.970.340.736,25.497.886.736,,"0,25%",Utilidade Pública,Energia Elétrica,Energia Elétrica,8.716,5,682,8.029,-,
rent3,"41,85","38,44","63,32","3,74","-28,12%",ON,"2,019",274,"0,04","0,04",8.369.098,451.261.764,405,25.638.668.000,"1,5314","1,1811","22,88%","0,0000","22,88%",82.593.685.000,19.687.842.000,43.156.553.000,11.526.254.000,31.630.299.000,45.307.677.132,76.937.976.132,Novo Mercado,"89,23%",Consumo Cíclico,Diversos,Aluguel de carros,50.532,773,1.637,48.122,-,
rlog3,"23,08",-,-,-,-%,ON,"0,000",0,"12,49","12,49",312.960,0,110,2.507.239.000,"0,0000","0,0000","0,00%","0,0000","0,00%",46.607.632.000,11.572.336.000,22.777.523.000,8.473.707.000,14.303.816.000,10.691.215.482,24.995.031.482,,--%,Bens Industriais,Transporte,Transporte Ferroviário,12.185,2,236,11.947,-,
rnew11,"2,99","2,50","4,47",-,"-9,67%",,"0,000",0,"5,00","5,00",4.003,14.051,3,884.947.000,,,%,,%,2.962.826.000,161.231.000,1.130.028.000,83.050.000,1.046.978.000,248.652.343,1.295.630.343,Nível 2,"30,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.515,0,65,11.450,-,1 ON (RNEW3)
rnew3,"1,00","0,82","1,49",-,"-9,91%",ON,"0,000",0,"5,00","5,00",1.700,1.989,1,884.947.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.962.826.000,161.231.000,1.130.028.000,83.050.000,1.046.978.000,248.652.343,1.295.630.343,Nível 2,"30,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.515,0,65,11.450,-,
rnew4,"1,02","0,81","1,51",-,"-7,27%",PN,"0,000",0,"5,53","5,53",7.710,9.329,3,884.947.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.962.826.000,161.231.000,1.130.028.000,83.050.000,1.046.978.000,248.652.343,1.295.630.343,Nível 2,"30,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.515,0,65,11.450,-,
romi3,"9,56","9,33","14,32","8,19","-28,92%",ON,"0,000",30,"0,01","0,01",74.399,979.091,18,1.199.632.000,"0,7829","0,5900","24,64%","0,0000","24,64%",2.404.814.000,1.450.752.000,731.097.000,239.575.000,491.522.000,890.712.341,1.382.234.341,Novo Mercado,"53,53%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,39.806,300,98,39.408,-,
rpad3,"7,50","0,00","10,00","1,07","-6,25%",ON,"0,000",0,"10,00","10,00",500,0,1,1.034.621.000,"0,0000","0,0805","0,00%","0,0000","0,00%",1.044.504.000,55.753.000,0,53.751.000,-53.751.000,694.669.798,640.918.798,,"19,55%",Financeiro e Outros,Intermediários Financeiros,Bancos,13.593,7,1.823,11.763,-,
rpad5,"9,04","7,01","9,04","5,87","26,26%",PNA,"0,000",0,"10,00","10,00",110,0,1,1.034.621.000,"0,4992","0,5304","6,25%","0,0000","6,25%",1.044.504.000,55.753.000,0,53.751.000,-53.751.000,694.669.798,640.918.798,,"19,55%",Financeiro e Outros,Intermediários Financeiros,Bancos,13.593,7,1.823,11.763,-,
rpad6,"7,02","7,02","9,56",-,"-7,51%",PNB,"0,000",0,"2,00","2,00",18,121,1,1.034.621.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.044.504.000,55.753.000,0,53.751.000,-53.751.000,694.669.798,640.918.798,,"19,55%",Financeiro e Outros,Intermediários Financeiros,Bancos,13.593,7,1.823,11.763,-,
rpmg3,"2,48","1,99","3,28",-,"18,10%",ON,"0,000",0,"10,00","10,00",800,1.656,2,-5.774.748.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.364.062.000,6.935.236.000,1.915.000,4.166.000,-2.251.000,167.875.240,165.624.240,,"32,26%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,6.436,0,39,6.397,-,
rrrp3,"22,87","22,87","35,83","1,90","-28,13%",ON,"0,453",277,"0,94","0,94",4.372.270,140.131.254,1.115,4.944.065.000,"0,0000","0,3850","0,00%","0,0000","0,00%",21.740.723.000,4.119.135.000,11.112.574.000,1.583.964.000,9.528.610.000,9.399.627.342,18.928.237.342,Novo Mercado,"99,27%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,43.503,1.206,528,41.769,-,
rsid3,"3,20","2,87","6,10",-,"-20,99%",ON,"0,000",0,"5,21","5,21",4.566,18.264,7,-907.084.000,"0,0000","0,0000","0,00%","0,0000","0,00%",529.778.000,283.033.000,330.358.000,38.596.000,291.762.000,64.000.000,355.762.000,Novo Mercado,"98,77%",Consumo Cíclico,Construção Civil,Incorporações,4.530,45,74,4.411,-,
rsul3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,220.737.000,"2,4620","1,7987","26,94%","0,0000","26,94%",387.349.000,209.070.000,13.432.000,45.081.000,-31.649.000,146.943.800,115.294.800,,"23,74%",Bens Industriais,Material de Transporte,Material Rodoviário,497,3,18,476,-,
rsul4,"58,89","57,90","81,76","3,61","-21,44%",PN,"0,000",0,"5,05","5,05",101,8.076,2,220.737.000,"2,9120","2,1269","26,96%","0,0000","26,96%",387.349.000,209.070.000,13.432.000,45.081.000,-31.649.000,146.943.800,115.294.800,,"23,74%",Bens Industriais,Material de Transporte,Material Rodoviário,497,3,18,476,-,
sanb11,"25,85","25,23","31,37","6,23","-12,16%",,"0,444",122,"0,16","0,16",860.272,24.431.725,142,118.131.676.000,"1,6676","1,6102","3,44%","0,0000","3,44%",1.228.927.671.000,32.532.458.000,-,32.532.458.000,-,96.918.513.834,96.918.513.834,,"9,88%",Financeiro e Outros,Intermediários Financeiros,Bancos,248.528,1.075,16.492,230.961,-,1 ON (SANB3)
sanb3,"12,28","11,94","14,88","6,24","-10,82%",ON,"0,000",0,"1,45","1,45",407.013,5.417.343,12,118.131.676.000,"0,7941","0,7668","3,44%","0,0000","3,44%",1.228.927.671.000,32.532.458.000,-,32.532.458.000,-,96.918.513.834,96.918.513.834,,"9,88%",Financeiro e Outros,Intermediários Financeiros,Bancos,248.528,1.075,16.492,230.961,-,
sanb4,"13,61","13,31","16,49","6,20","-13,15%",PN,"0,000",0,"1,39","1,39",369.840,5.554.997,12,118.131.676.000,"0,8735","0,8435","3,44%","0,0000","3,44%",1.228.927.671.000,32.532.458.000,-,32.532.458.000,-,96.918.513.834,96.918.513.834,,"9,88%",Financeiro e Outros,Intermediários Financeiros,Bancos,248.528,1.075,16.492,230.961,-,
sapr11,"28,01","24,00","32,66","4,91","9,33%",,"0,000",116,"0,03","0,03",356.440,9.306.648,34,10.179.802.000,"0,9006","0,7505","16,67%","0,0000","16,67%",19.737.405.000,3.143.582.000,6.385.299.000,1.438.986.000,4.946.313.000,8.396.257.864,13.342.570.864,Nível 2,"79,97%",Utilidade Pública,Água e Saneamento,Água e Saneamento,427.251,434,1.411,425.406,-,1 ON (SAPR3)
sapr3,"5,43","4,64","6,08","4,66","10,14%",ON,"0,000",0,"8,98","8,98",14.405,73.033,4,10.179.802.000,"0,1668","0,1390","16,67%","0,0000","16,67%",19.737.405.000,3.143.582.000,6.385.299.000,1.438.986.000,4.946.313.000,8.396.257.864,13.342.570.864,Nível 2,"79,97%",Utilidade Pública,Água e Saneamento,Água e Saneamento,427.251,434,1.411,425.406,-,
sapr4,"5,60","4,88","6,57","5,00","10,67%",PN,"0,000",0,"18,80","18,80",103.438,546.153,21,10.179.802.000,"0,1835","0,1529","16,67%","0,0000","16,67%",19.737.405.000,3.143.582.000,6.385.299.000,1.438.986.000,4.946.313.000,8.396.257.864,13.342.570.864,Nível 2,"79,97%",Utilidade Pública,Água e Saneamento,Água e Saneamento,427.251,434,1.411,425.406,-,
sbfg3,"13,46","10,39","18,51","1,29","24,98%",ON,"0,000",37,"0,14","0,14",151.914,1.930.827,62,2.990.420.000,"0,1358","0,1735","27,76%","0,0000","27,76%",8.440.562.000,4.570.986.000,2.934.367.000,765.340.000,2.169.027.000,3.284.414.711,5.453.441.711,Novo Mercado,"60,28%",Consumo Cíclico,Comércio,Produtos Diversos,35.151,451,168,34.532,-,
sbsp3,"97,28","66,55","99,58","1,48","46,18%",ON,"3,166",206,"0,13","0,13",1.709.981,142.424.317,1.275,37.908.972.000,"1,2760","1,4404","12,88%","0,0000","12,88%",76.134.948.000,8.169.783.000,23.857.232.000,3.669.008.000,20.188.224.000,66.491.840.056,86.680.064.056,Novo Mercado,"100,00%",Utilidade Pública,Água e Saneamento,Água e Saneamento,35.657,212,1.477,33.968,-,
scar3,"20,77","20,49","27,21","8,39","-7,52%",ON,"0,000",0,"5,00","5,00",13,343,1,1.670.550.000,"0,0000","1,7423","0,00%","1,7450","0,00%",3.011.838.000,629.835.000,1.274.475.000,130.536.000,1.143.939.000,1.199.204.116,2.343.143.116,Novo Mercado,"42,45%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,4.479,91,128,4.260,-,
sedu3,"23,80",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,415.869.000,"0,0000","0,0000","0,00%","0,0000","0,00%",4.075.470.000,1.324.326.000,1.941.717.000,216.679.000,1.725.038.000,6.238.667.820,7.963.705.820,,--%,Consumo Cíclico,Diversos,Serviços Educacionais,165,17,17,131,-,
seer3,"6,98","4,62","8,68",-,"11,50%",ON,"0,000",22,"6,68","6,68",169.711,1.072.574,39,1.228.584.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.424.488.000,859.347.000,870.548.000,269.504.000,601.044.000,898.476.489,1.499.520.489,Novo Mercado,"40,60%",Consumo Cíclico,Diversos,Serviços Educacionais,14.484,65,110,14.309,-,
seql3,"3,60","3,05","15,80",-,"-60,00%",ON,"0,000",9,"17,79","17,79",2.150.515,838.701,330,593.879.000,,,%,,%,1.993.311.000,372.123.000,562.276.000,44.196.000,518.080.000,82.100.045,600.180.045,Novo Mercado,"96,56%",Bens Industriais,Transporte,Logística,17.527,341,144,17.042,-,
sgps3,"1,64","1,48","8,45",-,"-74,38%",ON,"0,000",0,"5,15","5,15",24.082,19.506,5,165.504.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.553.722.000,759.650.000,1.064.333.000,186.932.000,877.401.000,16.400.000,893.801.000,Novo Mercado,"47,08%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.967,33,49,1.885,-,
show3,"0,74","0,74","2,90",-,"-64,42%",ON,"0,000",0,"14,93","14,93",20.005,57.414,6,154.898.000,"0,0000","0,0000","0,00%","0,0000","0,00%",448.402.000,251.859.000,79.618.000,102.517.000,-22.899.000,49.885.345,26.986.345,Novo Mercado,"49,34%",Consumo Cíclico,Viagens e Lazer,Produção de Eventos e Shows,15.218,23,143,15.052,-,
shul3,"27,31","27,31","27,31","0,81","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,1.362.742.000,"0,2090","0,2220","6,21%","0,0000","6,21%",2.589.090.000,1.777.075.000,777.400.000,964.937.000,-187.537.000,5.365.382.358,5.177.845.358,,"56,37%",Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,27.176,117,103,26.956,-,
shul4,"5,84","5,58","6,76","7,48","-11,52%",PN,"0,000",0,"0,99","0,99",33.600,223.104,9,1.362.742.000,"0,2299","0,3748","63,04%","0,0000","63,04%",2.589.090.000,1.777.075.000,777.400.000,964.937.000,-187.537.000,5.365.382.358,5.177.845.358,,"56,37%",Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,27.176,117,103,26.956,-,
simh3,"5,22","4,96","9,82",-,"-38,44%",ON,"0,000",86,"0,02","0,02",2.988.487,21.517.106,184,3.319.225.000,"0,0195","0,0000","100,00%","0,0000","100,00%",80.918.879.000,27.842.355.000,55.291.643.000,14.007.110.000,41.284.533.000,4.557.271.582,45.841.804.582,Novo Mercado,"26,00%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,31.109,17,370,30.722,-,
slce3,"17,02","16,77","19,38","5,20","-5,29%",ON,"0,154",66,"0,06","0,06",1.063.043,20.910.056,219,4.957.971.000,"1,2986","0,8300","36,09%","0,0000","36,09%",16.798.717.000,7.923.959.000,5.899.618.000,1.731.080.000,4.168.538.000,7.545.471.766,11.714.009.766,Novo Mercado,"43,82%",Consumo não Cíclico,Agropecuária,Agricultura,48.770,812,308,47.650,-,
sled3,"3,21",-,-,-,-%,ON,"0,000",0,"5,00","5,00",28,0,2,-381.277.000,"0,0000","0,0000","0,00%","0,0000","0,00%",64.369.000,21.688.000,35.982.000,98.000,35.884.000,16.497.693,52.381.693,Nível 2,"331,26%",Consumo Cíclico,Comércio,Produtos Diversos,13.881,24,32,13.825,-,
sled4,"1,60",-,-,-,-%,PN,"0,000",0,"11,93","11,93",9,0,4,-381.277.000,"0,0000","0,0000","0,00%","0,0000","0,00%",64.369.000,21.688.000,35.982.000,98.000,35.884.000,16.497.693,52.381.693,Nível 2,"331,26%",Consumo Cíclico,Comércio,Produtos Diversos,13.881,24,32,13.825,-,
smft3,"19,72","19,61","26,92","0,95","-14,19%",ON,"0,000",21,"0,12","0,12",691.065,18.340.865,85,5.259.473.000,"0,3524","0,0853","75,80%","0,0000","75,80%",16.388.051.000,3.952.119.000,5.176.269.000,2.967.226.000,2.209.043.000,11.560.697.939,13.769.740.939,Novo Mercado,"55,03%",Consumo Cíclico,Viagens e Lazer,Atividades Esportivas,9.866,367,61,9.438,-,
smls3,"22,40",-,-,-,-%,ON,"0,000",0,"7,18","7,18",8.604,0,11,679.678.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.734.722.000,1.641.477.000,0,64.721.000,-64.721.000,2.781.160.547,2.716.439.547,,--%,Consumo Cíclico,Diversos,Programas de Fidelização,1,0,1,0,-,
smto3,"25,03","24,26","33,55","3,58","-22,39%",ON,"0,169",97,"0,36","0,36",813.616,24.327.118,140,6.862.371.000,"1,2414","0,8962","27,81%","0,0000","27,81%",20.371.449.000,6.229.157.000,9.411.578.000,3.150.778.000,6.260.800.000,8.320.857.837,14.581.657.837,Novo Mercado,"38,54%",Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,13.807,638,129,13.040,-,
snsy3,"11,75","4,90","19,46",-,"109,82%",ON,"0,000",0,"5,00","5,00",50,505,1,-1.962.798.000,"0,0000","0,0000","0,00%","0,0000","0,00%",542.903.000,326.727.000,171.256.000,13.959.000,157.297.000,54.600.738,211.897.738,,"44,32%",Materiais Básicos,Materiais Diversos,Materiais Diversos,1.733,0,57,1.676,-,
snsy5,"4,62","3,53","6,78",-,"20,94%",PNA,"0,000",0,"5,46","5,46",140,910,4,-1.962.798.000,"0,0000","0,0000","0,00%","0,0000","0,00%",542.903.000,326.727.000,171.256.000,13.959.000,157.297.000,54.600.738,211.897.738,,"44,32%",Materiais Básicos,Materiais Diversos,Materiais Diversos,1.733,0,57,1.676,-,
snsy6,"11,51","11,51","11,51",-,"0,00%",PNB,"0,000",0,"0,00","0,00",0,0,0,-1.962.798.000,"0,0000","0,0000","0,00%","0,0000","0,00%",542.903.000,326.727.000,171.256.000,13.959.000,157.297.000,54.600.738,211.897.738,,"44,32%",Materiais Básicos,Materiais Diversos,Materiais Diversos,1.733,0,57,1.676,-,
soja3,"11,55","11,47","18,73","8,34","-22,69%",ON,"0,000",5,"11,95","11,95",215,3.720,1,1.305.842.000,"0,1459","0,1487","1,87%","0,0000","1,87%",2.862.762.000,1.935.160.000,379.808.000,487.865.000,-108.057.000,1.562.970.763,1.454.913.763,Novo Mercado,"34,17%",Consumo não Cíclico,Agropecuária,Agricultura,41.501,2,412,41.087,-,
soma3,"5,95","5,53","8,21","1,48","-0,34%",ON,"0,000",15,"0,21","0,21",1.518.390,11.387.925,136,5.809.617.000,"0,1014","0,0882","13,04%","0,0000","13,04%",9.594.558.000,4.019.489.000,1.889.210.000,770.925.000,1.118.285.000,4.669.246.869,5.787.531.869,,"63,77%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,41.644,815,1.080,39.749,-,
sond3,"47,00","29,85","47,00","9,76","57,45%",ON,"0,000",0,"0,00","0,00",0,0,0,52.489.000,"5,5406","4,5849","17,25%","0,0000","17,25%",100.834.000,64.661.000,0,26.112.000,-26.112.000,115.521.300,89.409.300,,"13,02%",Bens Industriais,Construção e Engenharia,Engenharia Consultiva,784,14,7,763,-,
sond5,"47,00","0,00","54,95","10,73","-4,95%",PNA,"0,000",0,"2,00","1,00",11,760,1,52.489.000,"6,0947","5,0434","17,25%","0,0000","17,25%",100.834.000,64.661.000,0,26.112.000,-26.112.000,115.521.300,89.409.300,,"13,02%",Bens Industriais,Construção e Engenharia,Engenharia Consultiva,784,14,7,763,-,
sond6,"47,00","0,00","55,00","10,73","-5,32%",PNB,"0,000",0,"5,00","5,00",10,0,1,52.489.000,"6,0947","5,0434","17,25%","0,0000","17,25%",100.834.000,64.661.000,0,26.112.000,-26.112.000,115.521.300,89.409.300,,"13,02%",Bens Industriais,Construção e Engenharia,Engenharia Consultiva,784,14,7,763,-,
spri3,"21,72",-,-,-,-%,ON,"0,000",0,"3,00","3,00",50,526,1,22.420.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.251.000,12.097.000,0,3.038.000,-3.038.000,-,-,,--%,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.016,18,50,948,-,
spri5,"8,52",-,-,-,-%,PNA,"0,000",0,"2,00","1,00",42,749,1,22.420.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.251.000,12.097.000,0,3.038.000,-3.038.000,-,-,,--%,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.016,18,50,948,-,
spri6,"11,00",-,-,-,-%,PNB,"0,000",0,"0,00","0,00",0,0,0,22.420.000,"0,0000","0,0000","0,00%","0,0000","0,00%",23.251.000,12.097.000,0,3.038.000,-3.038.000,-,-,,--%,Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.016,18,50,948,-,
sprt3b,"76,40",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-21.481,,,%,,%,28.388,28.388,0,28.141,-28.141,370.531.749,370.503.608,,--%,Financeiro e Outros,Outros,Outros,6,0,3,3,-,
sqia3,"27,37",-,-,-,-%,ON,"0,000",0,"0,14","0,14",123.382,0,96,650.717.000,"0,0554","0,0000","100,00%","0,0000","100,00%",1.614.895.000,307.450.000,424.972.000,232.270.000,192.702.000,2.406.971.774,2.599.673.774,,"81,19%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,72.621,235,302,72.084,-,
stbp3,"12,86","7,02","12,98","6,15","83,19%",ON,"0,517",11,"0,12","0,12",597.472,8.161.468,220,2.301.869.000,"0,3579","0,7044","96,82%","0,0000","96,82%",6.955.838.000,2.876.112.000,2.566.107.000,2.435.380.000,130.727.000,11.078.664.131,11.209.391.131,Novo Mercado,"99,02%",Bens Industriais,Transporte,Serviços de Apoio e Armazenagem,56.364,712,257,55.395,-,
stkf3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,5.104.253.000,,,%,,%,8.054.926.000,1.377.646.000,2.328.449.000,1.032.032.000,1.296.417.000,0,1.296.417.000,,--%,Consumo Cíclico,Viagens e Lazer,Atividades Esportivas,2,0,2,0,-,
sttr3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,866.910.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.558.205.000,1.150.208.000,257.808.000,331.889.000,-74.081.000,0,-74.081.000,,--%,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,2,0,2,0,-,
sula11,"22,25","22,25","22,25",-,"0,00%",,"0,000",0,"1,17","1,17",154.966,0,195,8.363.837.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.219.218.000,19.792.419.000,3.058.759.000,17.331.084.000,-14.272.325.000,9.475.042.424,-4.797.282.576,,--%,Financeiro e Outros,Previdência e Seguros,Seguradoras,97.081,992,403,95.686,-,1 ON (SULA3)
sula3,"7,43",-,-,-,-%,ON,"0,000",0,"2,00","2,00",6,44,1,8.363.837.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.219.218.000,19.792.419.000,3.058.759.000,17.331.084.000,-14.272.325.000,9.475.042.424,-4.797.282.576,,--%,Financeiro e Outros,Previdência e Seguros,Seguradoras,97.081,992,403,95.686,-,
sula4,"7,63",-,-,-,-%,PN,"0,000",0,"3,00","3,00",63,0,1,8.363.837.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.219.218.000,19.792.419.000,3.058.759.000,17.331.084.000,-14.272.325.000,9.475.042.424,-4.797.282.576,,--%,Financeiro e Outros,Previdência e Seguros,Seguradoras,97.081,992,403,95.686,-,
suzb3,"59,87","46,64","65,23","1,94","13,54%",ON,"1,752",291,"0,02","0,02",974.742,62.188.540,255,41.470.752.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.211.989.000,35.777.702.000,87.770.452.000,17.129.892.000,70.640.560.000,75.682.721.610,146.323.281.610,Novo Mercado,"49,90%",Materiais Básicos,Madeira e Papel,Papel e Celulose,79.147,2.225,908,76.014,-,
syne3,"8,04","3,06","8,80","35,85","161,89%",ON,"0,000",0,"7,20","7,20",8.591,75.257,9,2.005.942.000,"0,0000","2,8825","0,00%","0,0000","0,00%",4.529.388.000,1.849.055.000,997.242.000,1.368.106.000,-370.864.000,1.227.261.338,856.397.338,Novo Mercado,"38,90%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,23.135,131,183,22.821,-,
