Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
ALUP4,ALUP4,"9,07",PN N2,13/12/2024,ALUPAR PN N2,"8,87",Energia Elétrica,"10,59",Energia Elétrica,140.606,8.624.180.000,30/09/2024,17.431.700.000,950.847.000,"-0,33%","8,65","1,05","-1,09%","1,06","8,53","-3,71%","3,30","74,6%","0,09%","2,30","69,6%","-6,79%","0,29","45,2%","23,17%","2,96","8,7%","24,46%","-0,72","9,9%","-6,74%","5,1%","12,3%","8,53%","6,25","1,89","48,77%","6,67","1,52",,"-12,5%","0,13",30.003.000.000,12.316.600.000,3.509.100.000,8.807.530.000,6.175.580.000,8.114.360.000,928.567.000,596.565.000,363.754.000,,,,,,,,,,,,,,,,,,
AMAR3,AMAR3,"1,02",ON NM,13/12/2024,LOJAS MARISA ON NM,"0,89",Comércio,"3,72","Tecidos, Vestuário e Calçados",217.067,523.725.000,30/09/2024,1.166.300.000,513.456.000,"0,00%","-1,21","-0,84","9,68%","1,88","0,54","14,61%","6,65","63,3%","-72,36%","0,46","6,9%","-72,58%","0,26","-37,8%","-40,48%","-1,55","3,9%","-67,11%","-0,45","5,0%","-34,92%","0,0%","-155,7%","-48,79%","4,63","0,63","139,71%","14,81","2,42",,"-13,5%","0,57",2.010.010.000,673.963.000,31.384.000,642.579.000,569.416.000,278.507.000,349.768.000,16.521.000,-71.223.000,,,,,,,,,,,,,,,,,,
AMBP3,AMBP3,"268,51",ON NM,13/12/2024,AMBIPAR ON NM,"8,05",Água e Saneamento,"268,51",Água e Saneamento,33.356.200,44.852.400.000,30/09/2024,49.730.300.000,167.042.000,"23,19%","-157,63","-1,70","66,79%","25,40","10,57","78,92%","38,86","21,5%","1.609,17%","7,29","18,8%","1.552,37%","3,16","-2,2%","-21,75%","11,48","8,1%","-50,01%","-8,16","11,4%","60,18%","0,0%","-16,1%","-10,92%","29,69","3,01","0,00%","43,08","4,87",,"59,6%","0,43",14.172.400.000,8.594.930.000,3.717.080.000,4.877.850.000,5.856.440.000,1.765.850.000,2.121.990.000,348.213.000,30.131.000,,,,,,,,,,,,,,,,,,
AMBV3,AMBV3,"87,00",ON,08/11/2013,AMBEV ON,"0,00",,"0,00",,0,272.509.000.000,30/09/2013,270.108.000.000,3.132.290.000,"0,00%","26,65","3,26","0,00%","8,76","9,93","0,00%","20,59","67,3%","0,00%","8,05","39,1%",,"5,27","30,8%",,"144,35","25,6%",,"-37,80","32,4%",,"0,0%","32,9%",,"18,39","1,18",,"20,41","0,10",,"21,7%","0,65",51.753.300.000,2.999.700.000,5.400.380.000,-2.400.670.000,12.387.600.000,31.105.700.000,8.462.600.000,3.289.290.000,2.280.250.000,"0,00%","0,00%","0,00%","0,00%","0,00%","5,54%",,,,,,,,,,,,
AMBV4,AMBV4,"86,80",PN,08/11/2013,AMBEV PN,"0,00",,"0,00",,0,271.883.000.000,30/09/2013,269.482.000.000,3.132.290.000,"0,00%","26,59","3,26","0,00%","8,74","9,93","0,00%","20,54","67,3%","0,00%","8,03","39,1%",,"5,25","30,8%",,"144,02","25,6%",,"-37,72","32,4%",,"0,0%","32,9%",,"18,35","1,18",,"20,36","0,10",,"21,7%","0,65",51.753.300.000,2.999.700.000,5.400.380.000,-2.400.670.000,12.387.600.000,31.105.700.000,8.462.600.000,3.289.290.000,2.280.250.000,"0,00%","0,00%","0,00%","0,00%","0,00%","3,06%",,,,,,,,,,,,
AMER3,AMER3,"8,04",ON,13/12/2024,AMERICANAS ON,"3,13",Comércio,"95,00",Produtos Diversos,42.449.900,1.609.950.000,30/09/2024,2.244.950.000,200.243.000,"-2,19%","0,14","55,96","-2,78%","0,28","28,55","140,72%","-1,09","33,3%","-91,16%","0,11","-10,1%","-91,16%","0,09","76,3%","-90,57%","0,53","-8,0%","-68,76%","-0,30","-9,7%","-58,23%","0,0%","196,0%","20,54%","-10,79","1,70","47,91%","-1,51","0,30",,"10,2%","0,79",18.506.000.000,1.715.000.000,1.080.000.000,635.000.000,7.411.000.000,5.717.000.000,3.197.000.000,-334.000.000,10.279.000.000,,,,,,,,,,,,,,,,,,
AMIL3,AMIL3,"32,20",ON NM,08/05/2013,AMIL ON NM,"0,00",Serv.Méd.Hospit. Análises e Diagnósticos,"0,00",Serv.Méd.Hospit. Análises e Diagnósticos,0,11.809.200.000,31/12/2012,11.984.900.000,366.746.000,"0,00%","-73,28","-0,44","0,00%","7,70","4,18","0,00%","136,58","24,6%","0,00%","1,13","0,8%",,"2,00","-1,5%",,"-16,95","1,5%",,"-5,43","2,2%",,"0,0%","-10,5%",,"50,13","0,75",,"138,61","1,24",,"28,5%","1,78",5.894.980.000,1.902.520.000,1.726.890.000,175.634.000,2.144.060.000,1.532.980.000,-3.575.400.000,-630.076.000,-459.699.000,"0,00%","0,00%","0,00%","0,00%","0,00%","4,38%",,,,,,,,,,,,
AMPI3,AMPI3,"55,00",ON,17/04/2012,AMPLA INVEST ON,"0,00",Energia Elétrica,"0,00",Energia Elétrica,0,660.000.000,31/03/2012,1.339.020.000,12.000.000.000,"0,00%","12,41","4,43","0,00%","2,74","20,07","0,00%","0,98","29,3%","0,00%","0,25","25,2%",,"0,18","15,1%",,"5,68","18,1%",,"-0,68","21,2%",,"0,0%","22,1%",,"1,73","1,12",,"1,99","4,48",,"14,1%","0,72",3.725.550.000,1.079.790.000,400.767.000,679.019.000,1.057.140.000,240.799.000,683.601.000,184.938.000,17.031.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ANIM3,ANIM3,"1,91",ON NM,13/12/2024,ANIMA ON NM,"1,85",Diversos,"4,67",Serviços Educacionais,25.080.100,771.390.000,30/09/2024,4.704.850.000,403.869.000,"3,24%","-15,10","-0,13","-10,75%","0,34","5,64","-20,42%","0,75","61,3%","-48,81%","0,20","26,9%","-51,22%","0,08","1,4%","15,54%","0,75","10,3%","-54,05%","-0,16","12,4%","-30,00%","24,7%","-2,2%","20,50%","3,08","1,76","65,41%","4,59","2,37",,"29,3%","0,38",9.954.650.000,5.408.630.000,1.475.170.000,3.933.460.000,2.388.250.000,2.278.190.000,938.279.000,202.675.000,19.445.000,,,,,,,,,,,,,,,,,,
AORE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APER3,APER3,"46,75",ON,03/09/2024,ALPER S.A. ON,"36,70",Previdência e Seguros,"47,00",Corretoras de Seguros,0,953.279.000,30/06/2024,1.017.780.000,20.391.000,"0,00%","-32,82","-1,42","0,00%","2,02","23,16","0,00%","14,43","100,0%","8,29%","2,68","18,5%","7,74%","1,01","-8,2%","62,64%","115,28","7,0%","-19,62%","-4,33","8,3%","8,69%","0,0%","-6,2%","14,14%","11,57","1,03","68,31%","15,41","0,40",,"42,2%","0,38",939.386.000,188.864.000,124.362.000,64.502.000,247.459.000,472.202.000,98.639.000,68.003.000,1.961.000,,,,,,,,,,,,,,,,,,
APTI4,APTI4,"3.500,00",PN,01/08/2018,ALIPERTI PN,"0,00",Agropecuária,"0,00",Agricultura,0,66.500.000,30/09/2024,61.515.000,19.000,"0,00%","1,28","2.737,89","0,00%","0,25","13.896,40","0,00%","-86,93","99,7%","0,00%","1,76","-2,0%",,"0,13","137,8%","0,00%","0,34","-0,2%","0,00%","-3,46","-0,2%","0,00%","0,0%","19,7%","0,00%","66,72","10,73","0,00%","-80,41","0,22",,"17,9%","0,08",495.997.000,57.925.000,62.910.000,-4.985.000,212.705.000,264.031.000,10.377.000,-276.000,949.000,"-61,96%",,,,,,,,,,,,,,,,,
ARCE3,ARCE3,"54,00",ON N1,18/06/2007,BELGO ON N1,"0,00",,"0,00",,0,35.153.600.000,31/03/2007,35.861.100.000,650.993.000,"0,00%","14,01","3,85","0,00%","2,60","20,73","0,00%","8,89","34,6%","0,00%","2,46","27,7%",,"1,73","19,5%",,"11,33","19,4%",,"102,03","22,0%",,"0,0%","18,6%",,"9,07","1,97",,"9,07","0,17",,"48,5%","0,70",20.363.800.000,2.302.700.000,1.595.250.000,707.458.000,6.311.310.000,13.495.400.000,3.510.800.000,986.575.000,560.150.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARCZ3,ARCZ3,"3,66",ON N1,17/11/2009,ARACRUZ CELULOSE SA ON N1,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,3.779.150.000,30/09/2009,11.206.000.000,1.032.550.000,"0,00%","-1,88","-1,95","0,00%","1,95","1,87","0,00%","9,50","20,7%","0,00%","1,10","11,5%",,"0,37","-58,0%",,"1,53","3,9%",,"-0,84","4,0%",,"0,0%","-104,0%",,"28,18","2,86",,"28,18","3,92",,"0,8%","0,34",10.244.000.000,7.586.980.000,160.125.000,7.426.860.000,3.802.000.000,1.934.210.000,690.278.000,57.245.000,363.687.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARCZ6,ARCZ6,"3,63",PNB N1,17/11/2009,ARACRUZ CELULOSE SA PNB N1,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,3.748.170.000,30/09/2009,11.175.000.000,1.032.550.000,"0,00%","-1,86","-1,95","0,00%","1,94","1,87","0,00%","9,42","20,7%","0,00%","1,09","11,5%",,"0,37","-58,0%",,"1,52","3,9%",,"-0,84","4,0%",,"0,0%","-104,0%",,"28,10","2,86",,"28,10","3,92",,"0,8%","0,34",10.244.000.000,7.586.980.000,160.125.000,7.426.860.000,3.802.000.000,1.934.210.000,690.278.000,57.245.000,363.687.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARLA3,ARLA3,"2,47",ON,18/09/2009,ARTHUR LANGE ON,"0,00",,"0,00",,0,11.016.200,31/03/2008,35.927.200,4.460.000,"0,00%","-1,62","-1,53","0,00%","-0,45","-5,45","0,00%","-4,92","-12,8%","0,00%","1,56","-31,7%",,"0,32","-96,6%",,"-0,22","-6,6%",,"-0,21","-13,7%",,"0,0%","28,0%",,"-16,06","0,10",,"-16,06","-1,02",,"-47,5%","0,21",34.087.000,24.912.000,1.000,24.911.000,5.753.000,-24.319.000,257.000,-1.807.000,-3.449.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARLA4,ARLA4,"3,38",PN,17/09/2009,ARTHUR LANGE PN,"0,00",,"0,00",,0,15.074.800,31/03/2008,39.985.800,4.460.000,"0,00%","-2,21","-1,53","0,00%","-0,62","-5,45","0,00%","-6,74","-12,8%","0,00%","2,14","-31,7%",,"0,44","-96,6%",,"-0,31","-6,6%",,"-0,29","-13,7%",,"0,0%","28,0%",,"-17,87","0,10",,"-17,87","-1,02",,"-47,5%","0,21",34.087.000,24.912.000,1.000,24.911.000,5.753.000,-24.319.000,257.000,-1.807.000,-3.449.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARML3,ARML3,"5,85",ON NM,13/12/2024,ARMAC ON NM,"5,85",Diversos,"16,80",Aluguel de carros,7.912.250,2.026.990.000,30/09/2024,3.796.130.000,346.494.000,"-5,49%","9,83","0,60","-12,69%","1,64","3,57","-20,30%","3,70","42,5%","-63,93%","1,20","32,4%","-64,58%","0,40","12,2%","46,69%","2,62","10,7%","-53,83%","-1,00","15,6%","18,39%","6,6%","16,6%","0,00%","5,26","1,76","0,00%","6,93","2,34",,"133,1%","0,33",5.102.610.000,2.892.100.000,1.122.960.000,1.769.140.000,1.792.370.000,1.238.590.000,496.985.000,153.648.000,56.936.000,,,,,,,,,,,,,,,,,,
ARPS3,ARPS3,"0,30",ON,03/04/2002,DOUAT CIA TEXTIL ON,"0,00",,"0,00",,0,0,30/06/2004,15.418.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"12,9%","0,00%",-,"-4,9%",,-,"-11,6%",,-,"-5,5%",,-,"-6,6%",,"0,0%","20,3%",,"-14,08","0,91",,"-14,08","-1,24",,"-17,5%","1,12",19.854.000,15.719.000,301.000,15.418.000,10.137.000,-12.690.000,5.195.000,521.000,-823.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARPS4,ARPS4,"0,00",PN,30/12/1899,DOUAT CIA TEXTIL PN,"0,00",,"0,00",,0,0,30/06/2004,15.418.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"12,9%","0,00%",-,"-4,9%",,-,"-11,6%",,-,"-5,5%",,-,"-6,6%",,"0,0%","20,3%",,"-14,08","0,91",,"-14,08","-1,24",,"-17,5%","1,12",19.854.000,15.719.000,301.000,15.418.000,10.137.000,-12.690.000,5.195.000,521.000,-823.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARTE3,ARTE3,"7,70",ON,15/05/2006,KUALA S.A. ON,"0,00",,"0,00",,0,1.216.600,31/03/2006,36.734.600,158.000,"0,00%","-0,04","-218,63","0,00%","-0,04","-212,47","0,00%","-0,52",-,"0,00%",-,-,,"0,10","0,0%",,-,"-19,6%",,-,-,,"0,0%","102,9%",,"-15,85",-,,"-15,85",-,,"-64,3%",-,11.856.000,40.170.000,4.652.000,35.518.000,8.381.000,-33.570.000,0,-927.000,-406.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARTE4,ARTE4,"6,81",PN,26/06/2006,KUALA S.A. PN,"0,00",,"0,00",,0,1.075.980,31/03/2006,36.594.000,158.000,"0,00%","-0,03","-218,63","0,00%","-0,03","-212,47","0,00%","-0,46",-,"0,00%",-,-,,"0,09","0,0%",,-,"-19,6%",,-,-,,"0,0%","102,9%",,"-15,79",-,,"-15,79",-,,"-64,3%",-,11.856.000,40.170.000,4.652.000,35.518.000,8.381.000,-33.570.000,0,-927.000,-406.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ARTR3,ARTR3,"10,01",ON,16/06/2016,ARTERIS ON,"0,00",Transporte,"0,00",Exploração de Rodovias,0,5.754.540.000,30/09/2024,17.694.500.000,574.879.000,"0,00%","-25,92","-0,39","0,00%","1,23","8,16","0,00%","3,46","28,4%","0,00%","0,83","24,1%",,"0,26","-3,2%",,"8,86","7,5%",,"-0,40","8,6%","0,00%","0,0%","-4,7%","0,00%","6,10","1,28","0,00%","10,63","3,10",,"12,3%","0,31",22.143.900.000,14.556.100.000,2.616.190.000,11.939.900.000,3.009.780.000,4.689.590.000,1.495.510.000,289.550.000,-56.922.000,"0,00%","0,00%","3,73%",,,,,,,,,,,,,,,
ARZZ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASAI3,ASAI3,"5,75",ON NM,13/12/2024,ASSAI ON NM,"5,75",Comércio e Distribuição,"14,93",Alimentos,196.160.000,7.774.830.000,30/09/2024,20.360.800.000,1.352.140.000,"-5,12%","12,22","0,47","-12,88%","1,56","3,69","-20,25%","1,51","16,5%","-52,36%","0,11","7,2%","-57,50%","0,18","0,9%","-30,23%","-3,17","11,7%","51,68%","-0,33","17,8%","-8,69%","0,0%","12,7%","0,00%","3,01","0,86","0,00%","3,95","3,33",,"40,1%","1,64",43.918.000.000,16.618.000.000,4.032.000.000,12.586.000.000,15.387.000.000,4.995.000.000,18.563.000.000,1.324.000.000,156.000.000,,,,,,,,,,,,,,,,,,
ASSM3,ASSM3,"7,12",ON,20/07/2007,HOTEIS ELDORADO ON,"0,00",,"0,00",,0,1.687.440,31/03/2007,7.017.440,237.000,"0,00%","0,33","21,28","0,00%","-0,17","-41,95","0,00%","0,47","-1.091,3%","0,00%","-9,75","-2.084,4%",,"0,15","-2.915,6%",,"-0,23","33,1%",,"-0,09","35,4%",,"0,0%","-50,7%",,"1,95","0,21",,"1,95","-0,56",,"-8,8%","-0,02",10.910.000,5.603.000,273.000,5.330.000,1.902.000,-9.943.000,1.841.000,-19.000,-193.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ASSM4,ASSM4,"6,10",PN,26/09/2006,HOTEIS ELDORADO PN,"0,00",,"0,00",,0,1.445.700,31/03/2007,6.775.700,237.000,"0,00%","0,29","21,28","0,00%","-0,15","-41,95","0,00%","0,40","-1.091,3%","0,00%","-8,36","-2.084,4%",,"0,13","-2.915,6%",,"-0,20","33,1%",,"-0,08","35,4%",,"0,0%","-50,7%",,"1,88","0,21",,"1,88","-0,56",,"-8,8%","-0,02",10.910.000,5.603.000,273.000,5.330.000,1.902.000,-9.943.000,1.841.000,-19.000,-193.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ASTA4,ASTA4,"25,83",PN,26/11/2007,SANTISTA TÊXTIL S.A. PN,"0,00",,"0,00",,0,516.600.000,30/09/2007,861.670.000,20.000.000,"0,00%","-30,79","-0,84","0,00%","1,00","25,78","0,00%","19,90","16,0%","0,00%","0,65","3,3%",,"0,45","-2,1%",,"2,57","2,2%",,"-3,30","2,5%",,"0,0%","-3,3%",,"33,20","1,71",,"33,20","0,85",,"-4,7%","0,68",1.157.210.000,438.462.000,93.392.000,345.070.000,485.059.000,515.672.000,212.565.000,6.645.000,-973.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
ATMP3,ATMP3,"1,19",ON,13/12/2024,ATMASA ON,"1,10",Serviços Diversos,"4,55",Serviços Diversos,13.676,31.784.900,30/09/2024,209.978.000,26.710.000,"-4,03%","0,14","8,79","-7,75%","0,09","13,81","-9,85%","-0,56","17,9%","-68,68%","0,09","-15,7%","-73,56%","0,02","65,6%","251,56%","-0,53","-4,4%","-50,77%","-0,05","-4,7%","13,04%","0,0%","63,6%","-73,74%","-9,89","0,85","-66,70%","-3,73","0,66",,"-24,8%","0,28",1.290.260.000,243.643.000,65.450.000,178.193.000,335.980.000,368.994.000,91.958.000,-8.702.000,-25.774.000,,,,,,,,,,,,,,,,,,
ATOM3,ATOM3,"3,80",ON,13/12/2024,ATOMPAR ON,"0,58",Outros,"3,80",Outros,748.060,90.459.000,30/09/2024,83.118.000,23.805.000,"31,49%","4,70","0,81","211,63%","2,45","1,55","306,37%","34,11","93,5%","486,51%","2,93","8,6%","483,81%","1,75","65,9%","-4,43%","5,74","5,1%","-3,61%","14,26","6,0%","-3,77%","0,0%","52,1%","92,83%","22,42","6,84","-32,93%","31,34",-,,"-0,1%","0,60",51.611.000,0,7.341.000,-7.341.000,18.457.000,36.928.000,7.926.000,-39.000,-547.000,,,,,,,,,,,,,,,,,,
AURA32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AURA33,AURA33,"24,67",DR3,13/12/2024,AURA 360 DR3,"9,61",Mineração,"26,24",Minerais Metálicos,6.196.570,5.358.210.000,30/09/2024,6.145.900.000,217.196.000,"-4,31%","-19,46","-1,27","5,02%","4,27","5,78","14,28%","5,58","38,7%","133,53%","1,89","33,9%","123,85%","1,03","-9,7%","23,39%","26,27","18,5%","-30,35%","-2,53","26,8%","-17,15%","3,1%","-21,9%","17,76%","6,40","1,13","0,00%","6,40","1,48",,"13,1%","0,55",5.202.950.000,1.855.400.000,1.067.710.000,787.687.000,1.830.170.000,1.255.340.000,865.953.000,363.600.000,-66.118.000,,,,,,,,,,,,,,,,,,
AURE3,AURE3,"9,11",ON NM,13/12/2024,AUREN ON NM,"9,11",Energia Elétrica,"13,10",Energia Elétrica,65.259.200,9.568.940.000,30/09/2024,12.657.600.000,1.050.380.000,"-0,44%","13,23","0,69","-7,61%","0,76","11,98","-8,53%","11,44","19,1%","-28,22%","1,45","12,7%","-29,35%","0,30","11,0%","11,03%","2,06","2,7%","-9,56%","-1,04","3,3%","0,00%","4,2%","5,7%","0,00%","8,45","1,93","0,00%","15,13","0,67",,"16,0%","0,21",31.492.300.000,8.384.380.000,5.295.720.000,3.088.660.000,9.676.570.000,12.587.300.000,2.046.510.000,208.655.000,270.830.000,,,,,,,,,,,,,,,,,,
AUTM3,AUTM3,"19,70",ON NM,13/10/2014,AUTOMETAL ON NM,"0,00",Material de Transporte,"0,00",Material Rodoviário,0,2.477.650.000,30/06/2014,3.005.040.000,125.769.000,"0,00%","20,00","0,98","0,00%","1,90","10,37","0,00%","6,78","20,5%","0,00%","0,71","10,5%",,"0,55","4,3%",,"4,08","8,1%",,"-2,42","11,9%",,"0,0%","9,5%",,"8,99","1,48","0,00%","8,22","0,97",,"28,2%","0,77",4.529.000.000,1.266.160.000,738.768.000,527.394.000,1.882.190.000,1.304.250.000,938.954.000,87.239.000,28.276.000,"0,00%","0,00%","0,00%","0,00%","14,67%",,,,,,,,,,,,,
AVIL3,AVIL3,"0,93",ON,04/02/2011,ACOS VILLARES ON,"0,00",Siderurgia e Metalurgia,"0,00",Siderurgia,0,4.598.210.000,30/09/2010,4.322.070.000,4.944.310.000,"0,00%","12,97","0,07","0,00%","4,16","0,22","0,00%","10,00","29,2%","0,00%","2,34","23,4%",,"2,23","18,0%",,"3,89","22,3%",,"9,02","41,0%",,"0,0%","32,0%",,"9,40","5,14",,"9,40","0,52",,"1,7%","0,95",2.064.700.000,579.728.000,855.863.000,-276.135.000,1.467.810.000,1.106.590.000,560.666.000,128.553.000,102.991.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
AVLL3,AVLL3,"2,80",ON NM,13/12/2024,ALPHAVILLE ON NM,"2,42",Construção Civil,"5,60",Incorporações,26.919,546.924.000,30/09/2024,891.313.000,195.330.000,"0,00%","-3,19","-0,88","12,00%","-7,73","-0,36","-1,06%","3,57","38,4%","-34,07%","0,89","24,9%","-42,27%","0,40","-25,6%","-18,78%","-3,86","11,2%","-74,89%","-0,60","14,8%","18,64%","0,0%","242,5%","-19,24%","5,76","0,78","0,00%","5,82","-8,55",,"31,3%","0,45",1.366.410.000,605.205.000,260.816.000,344.389.000,511.197.000,-70.791.000,190.369.000,55.768.000,4.147.000,,,,,,,,,,,,,,,,,,
AZEV3,AZEV3,"1,02",ON,13/12/2024,AZEVEDO & TRAVASSOS ON,"0,75",Construção e Engenharia,"2,14",Construção Pesada,616.725,201.537.000,30/09/2024,277.080.000,197.585.000,"20,00%","-1,30","-0,78","12,09%","0,70","1,45","-12,82%","-1,87","6,8%","-51,66%","1,06","-56,9%","-50,00%","0,26","-81,6%","40,69%","-1,26","-13,9%","-64,92%","-0,62","-15,8%","14,57%","0,0%","-54,1%","92,96%","-3,98","0,51","-70,13%","-2,57","0,29",,"284,2%","0,24",777.700.000,82.420.000,6.877.000,75.543.000,168.253.000,286.038.000,37.763.000,-18.972.000,-22.809.000,,,,,,,,,,,,,,,,,,
AZEV4,AZEV4,"1,00",PN,13/12/2024,AZEVEDO & TRAVASSOS PN,"0,74",Construção e Engenharia,"2,28",Construção Pesada,2.733.960,197.585.000,30/09/2024,273.128.000,197.585.000,"17,65%","-1,28","-0,78","8,70%","0,69","1,45","-13,79%","-1,83","6,8%","-55,36%","1,04","-56,9%","-48,98%","0,25","-81,6%","45,19%","-1,24","-13,9%","-61,01%","-0,61","-15,8%","92,42%","0,0%","-54,1%","-2,20%","-3,93","0,51","-10,10%","-2,53","0,29",,"284,2%","0,24",777.700.000,82.420.000,6.877.000,75.543.000,168.253.000,286.038.000,37.763.000,-18.972.000,-22.809.000,,,,,,,,,,,,,,,,,,
AZUL4,AZUL4,"4,17",PN,13/12/2024,AZUL PN,"4,04",Transporte,"16,81",Transporte Aéreo,117.612.000,1.451.730.000,30/09/2024,30.679.200.000,348.137.000,"-1,65%","-0,31","-13,65","-15,42%","-0,06","-74,79","-19,50%","0,46","24,3%","-73,66%","0,08","16,6%","-73,95%","0,06","-25,2%","45,41%","-0,11","13,4%","-54,80%","-0,03","16,9%","-38,02%","0,0%","18,3%","-32,23%","5,51","0,27","60,42%","9,80","-1,17",,"31,4%","0,81",23.404.200.000,30.366.600.000,1.139.130.000,29.227.500.000,5.011.150.000,-26.036.000.000,5.129.600.000,1.177.430.000,121.186.000,,,,,,,,,,,,,,,,,,
AZZA3,AZZA3,"30,97",ON,13/12/2024,AZZAS 2154 ON,"30,97",Comércio,"67,03","Tecidos, Vestuário e Calçados",74.970.800,6.395.000.000,30/09/2024,8.087.540.000,206.490.000,"-3,31%","12,05","2,57","-14,36%","0,81","38,09","-21,64%","11,19","53,6%","-51,10%","1,00","8,9%","-50,82%","0,43","8,2%","-15,39%","2,20","3,8%","4,15%","-15,42","4,6%","13,74%","19,5%","6,7%","7,58%","9,21","1,78","19,03%","14,15","0,31",,"44,3%","0,43",14.906.300.000,2.458.940.000,766.397.000,1.692.540.000,6.607.910.000,7.865.410.000,2.546.620.000,193.147.000,206.463.000,,,,,,,,,,,,,,,,,,
B3SA3,B3SA3,"10,22",ON,13/12/2024,B3 ON,"9,15",Serviços Financeiros Diversos,"14,38",Serviços Financeiros Diversos,563.847.000,55.458.800.000,30/09/2024,53.464.100.000,5.426.500.000,"-0,58%","12,86","0,79","10,37%","2,90","3,53","-0,87%","9,57","90,0%","-23,91%","5,33","55,7%","-27,58%","1,20","41,5%","13,26%","7,28","12,6%","22,68%","-5,29","18,8%","-42,25%","4,1%","22,5%","49,95%","8,17","1,86","57,51%","9,22","0,67",,"4,5%","0,23",46.068.100.000,12.878.300.000,14.873.100.000,-1.994.760.000,16.434.200.000,19.145.200.000,2.711.380.000,1.604.860.000,1.204.490.000,,,,,,,,,,,,,,,,,,
BAHI11,BAHI11,"2,00",PRB,28/03/2022,BIOMA EDUC PRB,"0,00",Diversos,"0,00",Serviços Educacionais,0,52.781.200,30/09/2024,168.274.000,26.390.600,"0,00%","366,54","0,01","0,00%","0,43","4,61","0,00%","-5,91","42,6%","0,00%","0,15","-2,5%","0,00%","0,09","0,0%","739,61%","-0,92","-1,5%","-50,00%","-0,16","-1,5%","-71,43%","0,0%","0,1%","0,00%","20,16","0,67","0,00%","-18,85","0,97",,"22,7%","0,59",607.998.000,117.801.000,2.308.000,115.493.000,115.132.000,121.583.000,89.067.000,445.000,-14.080.000,,,,,,,,,,,,,,,,,,
BAHI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
