Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
hbor3,"1,90","1,86","3,40","4,79","-17,75%",ON,"0,000",17,"2,44","2,44",6.942,20.826,4,1.422.301.000,"0,0914","0,0910","0,40%","0,0000","0,40%",6.375.143.000,3.725.142.000,2.095.182.000,342.502.000,1.752.680.000,254.317.037,2.006.997.037,Novo Mercado,"49,01%",Consumo Cíclico,Construção Civil,Incorporações,33.743,51,212,33.480,-,
hbre3,"4,54","4,40","6,87",-,"-3,20%",ON,"0,000",0,"0,96","0,96",4.000,25.600,2,2.010.964.000,,,%,,%,4.825.492.000,537.558.000,1.447.492.000,199.483.000,1.248.009.000,468.477.974,1.716.486.974,Novo Mercado,"47,14%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,862,28,61,773,-,
hbsa3,"3,22","3,22","4,54",-,"-16,80%",ON,"0,000",2,"0,45","0,45",2.102.742,8.810.489,53,1.354.690.000,,,%,,%,6.583.628.000,1.372.315.000,4.693.518.000,830.771.000,3.862.747.000,2.448.432.110,6.311.179.110,Novo Mercado,"99,93%",Bens Industriais,Transporte,Transporte Hidroviário,16.063,316,195,15.552,-,
hbts3,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,677.313.000,,,%,,%,1.578.796.000,209.374.000,243.934.000,31.667.000,212.267.000,-,-,,"42,06%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,3,0,1,2,-,
hbts5,"30,50","30,00","52,00","6,54","-34,68%",PNA,"0,000",0,"22,30","22,30",29,1.102,1,677.313.000,"2,8985","1,9946","31,18%","0,0000","31,18%",1.578.796.000,209.374.000,243.934.000,31.667.000,212.267.000,-,-,,"42,06%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,3,0,1,2,-,
hbts6,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,677.313.000,,,%,,%,1.578.796.000,209.374.000,243.934.000,31.667.000,212.267.000,-,-,,"42,06%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,3,0,1,2,-,
heta3,"96,00","96,00","96,00",-,"0,00%",ON,"0,000",0,"3,00","3,00",33,0,2,-351.500.000,"0,0000","0,0000","0,00%","0,0000","0,00%",14.371.000,3.575.000,324.582.000,0,324.582.000,18.799.839,343.381.839,,"40,03%",Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,919,1,34,884,-,
heta4,"6,98","5,20","8,29",-,"23,32%",PN,"0,000",0,"5,00","5,00",160,1.074,1,-351.500.000,"0,0000","0,0000","0,00%","0,0000","0,00%",14.371.000,3.575.000,324.582.000,0,324.582.000,18.799.839,343.381.839,,"40,03%",Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,919,1,34,884,-,
hgtx3,"37,50",-,-,-,-%,ON,"0,000",0,"0,86","0,86",290.832,0,127,1.704.935.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.457.826.000,1.366.762.000,202.010.000,150.384.000,51.626.000,6.095.022.638,6.146.648.638,,--%,Consumo Cíclico,Tecidos. Vestuário e Calçados,Vestuário,1,0,1,0,-,
hoot3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-144.385.000,,,%,,%,516.740.000,71.482.000,2.005.000,13.550.000,-11.545.000,17.683.667,6.138.667,,"13,95%",Consumo Cíclico,Hoteis e Restaurantes,Hotelaria,2.037,10,40,1.987,-,
hoot4,"2,24","2,21","2,95",-,"-12,50%",PN,"0,000",0,"10,00","10,00",500,1.430,1,-144.385.000,,,%,,%,516.740.000,71.482.000,2.005.000,13.550.000,-11.545.000,17.683.667,6.138.667,,"13,95%",Consumo Cíclico,Hoteis e Restaurantes,Hotelaria,2.037,10,40,1.987,-,
hype3,"27,20","26,05","35,47","4,36","-17,33%",ON,"0,509",181,"0,28","0,28",1.241.481,41.465.465,142,11.711.379.000,"0,9237","0,8770","5,06%","0,0000","5,06%",25.272.986.000,8.665.231.000,10.586.220.000,3.174.444.000,7.411.776.000,17.229.046.386,24.640.822.386,Novo Mercado,"58,53%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,55.809,765,1.061,53.983,-,
idvl3,"2,16",-,-,-,-%,ON,"0,000",0,"8,00","8,00",294,638,1,237.683.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.958.192.000,2.259.554.000,-,385.655.000,-,224.007.574,224.007.574,,--%,Financeiro e Outros,Intermediários Financeiros,Bancos,1,0,1,0,-,
idvl4,"2,67",-,-,-,-%,PN,"0,000",0,"2,31","2,31",67,180,2,237.683.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.958.192.000,2.259.554.000,-,385.655.000,-,224.007.574,224.007.574,,--%,Financeiro e Outros,Intermediários Financeiros,Bancos,1,0,1,0,-,
ifcm3,"0,17","0,14","1,85",-,"-88,28%",ON,"0,000",10,"2,49","2,49",1.965.232,1.827.666,66,-3.584.000,,,%,,%,1.597.285.000,729.456.000,744.613.000,120.993.000,623.620.000,108.372.173,731.992.173,Novo Mercado,"82,23%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,4.336,124,29,4.183,-,
igbr3,"175,99",-,-,-,-%,ON,"0,000",0,"5,00","5,00",109,0,2,-650.957.000,"0,0000","0,0000","0,00%","0,0000","0,00%",212.516.000,109.976.000,352.009.000,105.387.000,246.622.000,220.074.791,466.696.791,,"100,00%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,1.853,0,19,1.834,-,
igsn3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,2.451.903.000,,,%,,%,12.998.408.000,2.215.775.000,8.205.102.000,1.552.429.000,6.652.673.000,0,6.652.673.000,,--%,Utilidade Pública,Água e Saneamento,Água e Saneamento,6,5,1,0,-,
igta3,"33,00",-,-,-,-%,ON,"0,000",0,"2,10","2,10",39.954,0,30,3.985.143.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.085.332.000,2.381.019.000,2.836.502.000,1.978.200.000,858.302.000,5.444.845.626,6.303.147.626,,--%,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,1,0,1,0,-,
igti11,"21,40","19,06","24,58","3,14","5,42%",,"0,210",75,"0,06","0,06",2.292.719,54.108.168,112,4.159.620.000,"0,3660","0,6727","83,79%","0,0000","83,79%",8.434.479.000,2.688.938.000,4.000.132.000,2.245.889.000,1.754.243.000,5.651.933.242,7.406.176.242,Nível 1,"52,91%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,57.496,49,1.375,56.072,-,1 ON (IGTI3)
igti3,"2,60","2,40","3,26","3,70","0,39%",ON,"0,000",0,"28,16","28,16",4.300,14.276,2,4.159.620.000,"0,0523","0,0962","83,88%","0,0000","83,88%",8.434.479.000,2.688.938.000,4.000.132.000,2.245.889.000,1.754.243.000,5.651.933.242,7.406.176.242,Nível 1,"52,91%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,57.496,49,1.375,56.072,-,
igti4,"9,40","8,06","11,79","3,07","8,29%",PN,"0,000",0,"5,00","5,00",67,680,1,4.159.620.000,"0,1569","0,2885","83,88%","0,0000","83,88%",8.434.479.000,2.688.938.000,4.000.132.000,2.245.889.000,1.754.243.000,5.651.933.242,7.406.176.242,Nível 1,"52,91%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,57.496,49,1.375,56.072,-,
inep3,"1,73","1,73","5,04",-,"-64,18%",ON,"0,000",0,"5,00","5,00",21.519,66.494,9,-1.280.709.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.099.607.000,98.868.000,899.244.000,1.279.000,897.965.000,76.919.761,974.884.761,,"86,76%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,-,0,0,0,-,
inep4,"1,75","1,65","3,55","3,41","-50,00%",PN,"0,000",0,"3,56","3,56",1.700,4.641,2,-1.280.709.000,"0,0000","0,0598","0,00%","0,0000","0,00%",1.099.607.000,98.868.000,899.244.000,1.279.000,897.965.000,76.919.761,974.884.761,,"86,76%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,-,0,0,0,-,
innt3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,186.201.000,,,%,,%,1.086.850.000,538.613.000,313.547.000,13.750.000,299.797.000,0,299.797.000,,--%,Consumo Cíclico,Construção Civil,Incorporações,5,0,0,5,-,
intb3,"20,61","16,81","24,48","2,37","20,88%",ON,"0,000",46,"0,49","0,49",317.758,6.749.180,64,2.775.174.000,"0,2085","0,4878","133,97%","0,0000","133,97%",5.526.474.000,4.169.424.000,914.747.000,1.252.646.000,-337.899.000,6.752.064.977,6.414.165.977,Novo Mercado,"34,88%",Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos,28.975,349,137,28.489,-,
irbr3,"43,94","28,44","54,06",-,"10,51%",ON,"0,166",412,"1,19","1,19",1.040.799,39.196.490,177,4.588.742.000,"0,0000","0,0000","0,00%","0,0000","0,00%",15.982.137.000,4.512.809.000,-,3.924.053.000,-,3.614.636.747,3.614.636.747,Novo Mercado,"99,48%",Financeiro e Outros,Previdência e Seguros,Seguradoras,352.885,421,1.194,351.270,-,
itec3,"40,10",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,20.143.000,"0,0000","0,0000","0,00%","0,0000","0,00%",48.178.000,21.592.000,0,20.572.000,-20.572.000,443.994.659,423.422.659,,--%,Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos,1,0,1,0,-,
itsa3,"10,61","7,89","11,22","9,78","32,13%",ON,"0,000",0,"1,49","1,49",26.883,280.390,39,83.551.000.000,"0,4303","0,8830","105,21%","0,0471","116,15%",108.172.000.000,12.808.000.000,11.699.000.000,7.646.000.000,4.053.000.000,109.174.934.632,113.227.934.632,Nível 1,"65,74%",Financeiro e Outros,Intermediários Financeiros,Bancos,940.784,0,4.044,936.740,-,
itsa4,"10,55","7,78","11,19","7,00","32,54%",PN,"2,693",240,"0,05","0,05",12.069.600,126.489.408,262,83.551.000.000,"0,4303","0,5841","35,74%","0,0471","46,68%",108.172.000.000,12.808.000.000,11.699.000.000,7.646.000.000,4.053.000.000,109.174.934.632,113.227.934.632,Nível 1,"65,74%",Financeiro e Outros,Intermediários Financeiros,Bancos,940.784,0,4.044,936.740,-,
itub3,"30,33","22,19","32,40","7,75","33,20%",ON,"0,000",25,"2,40","2,40",115.250,3.437.908,62,202.733.000.000,"0,9565","2,0498","114,31%","0,0353","118,00%",2.722.720.000.000,0,0,33.862.000.000,-33.862.000.000,319.311.102.905,285.449.102.905,Nível 1,"52,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,478.374,1.422,12.903,464.049,-,
itub4,"34,86","26,25","37,23","6,74","30,07%",PN,"7,209",682,"0,06","0,06",9.739.627,336.796.302,4.619,202.733.000.000,"0,9565","2,0498","114,31%","0,0353","118,00%",2.722.720.000.000,0,0,33.862.000.000,-33.862.000.000,319.311.102.905,285.449.102.905,Nível 1,"52,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,478.374,1.422,12.903,464.049,-,
jall3,"6,43","6,17","8,61","1,05","-23,45%",ON,"0,000",12,"0,63","0,63",41.671,324.617,10,2.074.758.000,"0,4426","0,0677","84,71%","0,0000","84,71%",6.701.940.000,2.120.283.000,4.016.479.000,1.067.316.000,2.949.163.000,1.951.774.186,4.900.937.186,Novo Mercado,"31,70%",Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,16.982,217,153,16.612,-,
jbss3,"32,74","17,98","36,55","6,11","81,59%",ON,"1,702",262,"0,07","0,07",2.126.068,46.560.889,522,46.216.689.000,"1,0000","2,0000","100,00%","0,0000","100,00%",219.563.850.000,83.020.033.000,103.463.631.000,21.417.446.000,82.046.185.000,72.621.129.954,154.667.314.954,Novo Mercado,"51,52%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,98.188,1.007,1.732,95.449,-,
jfen3,"0,26","0,18","2,90",-,"-88,84%",ON,"0,000",0,"5,00","5,00",623,1.676,1,147.572.000,"0,0000","0,0000","0,00%","0,0000","0,00%",961.139.000,787.399.000,232.619.000,31.199.000,201.420.000,64.057.349,265.477.349,,--%,Consumo Cíclico,Construção Civil,Incorporações,6.836,1,39,6.796,-,
jhsf3,"4,36","3,59","5,11","7,08","10,66%",ON,"0,000",100,"0,10","0,10",1.289.088,5.775.114,86,5.116.891.000,"0,3726","0,2780","25,38%","0,0619","8,76%",11.970.125.000,3.755.466.000,3.848.215.000,1.231.520.000,2.616.695.000,2.961.872.439,5.578.567.439,Novo Mercado,"43,12%",Consumo Cíclico,Construção Civil,Incorporações,113.281,136,803,112.342,-,
jopa3,"21,00","20,56","24,48","2,06","2,14%",ON,"0,000",0,"3,00","3,00",38,0,2,599.884.000,"0,8215","0,4332","47,27%","0,0000","47,27%",2.250.587.000,1.633.256.000,1.185.288.000,656.404.000,528.884.000,224.066.106,752.950.106,,"21,18%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,293,6,15,272,-,
jopa4,"34,98","0,00","34,98","1,36","1,33%",PN,"0,000",0,"0,00","0,00",0,0,0,599.884.000,"0,9037","0,4765","47,27%","0,0000","47,27%",2.250.587.000,1.633.256.000,1.185.288.000,656.404.000,528.884.000,224.066.106,752.950.106,,"21,18%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,293,6,15,272,-,
jslg3,"7,65","7,33","13,89","4,14","-7,27%",ON,"0,000",0,"5,99","5,99",2.657,31.273,2,1.818.474.000,"0,0000","0,0000","0,00%","0,0000","0,00%",12.823.073.000,4.837.969.000,8.504.574.000,2.509.142.000,5.995.432.000,2.191.197.747,8.186.629.747,Novo Mercado,"22,06%",Bens Industriais,Transporte,Transporte Rodoviário,7.984,148,69,7.767,-,
kepl3,"9,25","8,68","11,56","8,59","-5,90%",ON,"0,000",34,"2,41","2,41",122.466,1.316.510,18,738.241.000,"0,7460","0,6810","8,72%","0,0000","8,72%",1.518.049.000,1.044.113.000,312.230.000,513.442.000,-201.212.000,1.662.411.203,1.461.199.203,Novo Mercado,"98,05%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,34.197,109,341,33.747,-,
klbn11,"20,17","17,78","22,15","6,22","0,10%",,"0,721",257,"0,05","0,05",1.495.606,37.614.491,273,9.414.281.000,"0,9100","0,8098","11,02%","0,0000","11,02%",57.495.041.000,19.389.513.000,36.093.765.000,12.959.980.000,23.133.785.000,24.928.837.313,48.062.622.313,Nível 2,"63,92%",Materiais Básicos,Madeira e Papel,Papel e Celulose,254.557,98,2.330,252.129,-,1 ON (KLBN3)
klbn3,"4,03","3,59","4,48","6,22","-0,98%",ON,"0,000",0,"27,05","27,05",11.149,55.856,18,9.414.281.000,"0,1820","0,1620","11,02%","0,0000","11,02%",57.495.041.000,19.389.513.000,36.093.765.000,12.959.980.000,23.133.785.000,24.928.837.313,48.062.622.313,Nível 2,"63,92%",Materiais Básicos,Madeira e Papel,Papel e Celulose,254.557,98,2.330,252.129,-,
klbn4,"4,04","3,51","4,43","6,21","0,25%",PN,"0,000",0,"5,95","5,95",84.898,424.490,38,9.414.281.000,"0,1820","0,1620","11,02%","0,0000","11,02%",57.495.041.000,19.389.513.000,36.093.765.000,12.959.980.000,23.133.785.000,24.928.837.313,48.062.622.313,Nível 2,"63,92%",Materiais Básicos,Madeira e Papel,Papel e Celulose,254.557,98,2.330,252.129,-,
krsa3,"4,20","4,20","14,00",-,"-52,81%",ON,"0,000",0,"9,95","9,95",13.576,11.540,3,932.963.000,,,%,,%,4.756.775.000,1.406.997.000,2.813.621.000,228.028.000,2.585.593.000,324.806.185,2.910.399.185,Novo Mercado,"201,79%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,1.088,111,5,972,-,
lame3,"6,60",-,-,-,-%,ON,"0,000",0,"15,00","15,00",721.192,0,48,6.514.645.000,"0,0000","0,0000","0,00%","0,0000","0,00%",43.736.188.000,24.815.317.000,16.521.265.000,9.911.191.000,6.610.074.000,12.391.135.397,19.001.209.397,,--%,Consumo Cíclico,Comércio,Produtos Diversos,123.467,818,1.887,120.762,-,
lame4,"3,97","3,84","118,00",-,"-94,84%",ON,"0,000",0,"29,38","29,38",22.096.134,12.152.874,2.665,-30.359.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",25.902.000.000,10.705.000.000,29.316.000.000,5.016.000.000,24.300.000.000,794.868.493,25.094.868.493,Novo Mercado,"49,99%",Consumo Cíclico,Comércio,Produtos Diversos,149.018,563,2.089,146.366,-,
land3,"13,28","11,97","20,37","0,65","-32,11%",ON,"0,000",0,"7,91","7,91",19.723,299.395,10,720.149.000,"1,3545","0,0869","93,58%","0,0000","93,58%",935.269.000,30.788.000,89.375.000,21.680.000,67.695.000,1.277.894.055,1.345.589.055,Novo Mercado,"54,58%",Consumo não Cíclico,Agropecuária,Agricultura,4.929,63,31,4.835,-,
lavv3,"8,12","6,32","9,52","7,86","24,73%",ON,"0,000",3,"1,75","1,75",68.175,634.709,10,1.577.852.000,"0,2942","0,2725","7,38%","0,0000","7,38%",2.658.599.000,2.218.289.000,495.145.000,610.645.000,-115.500.000,1.620.218.938,1.504.718.938,Novo Mercado,"37,06%",Consumo Cíclico,Construção Civil,Incorporações,15.907,152,88,15.667,-,
lcam3,"24,15",-,-,-,-%,ON,"0,000",0,"20,06","20,06",562.680,0,73,17.046.384.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.887.909.000,6.005.567.000,637.866.000,4.147.533.000,-3.509.667.000,12.285.815.276,8.776.148.276,,--%,Consumo Cíclico,Diversos,Aluguel de carros,33.257,732,1.020,31.505,-,
leve3,"30,23","28,97","35,23","26,44","-5,74%",ON,"0,000",23,"2,19","2,19",20.195,677.542,16,993.590.000,"3,5224","1,6325","53,65%","0,0000","53,65%",3.188.828.000,2.019.076.000,1.035.916.000,415.899.000,620.017.000,4.097.343.970,4.717.360.970,Novo Mercado,"39,00%",Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,66.497,145,291,66.061,-,
lher3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,18.550.000,"0,0000","0,0000","0,00%","0,0000","0,00%",54.345.000,3.761.000,0,2.772.000,-2.772.000,0,-2.772.000,,--%,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,129,0,11,118,-,
lher4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,18.550.000,"0,0000","0,0000","0,00%","0,0000","0,00%",54.345.000,3.761.000,0,2.772.000,-2.772.000,0,-2.772.000,,--%,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,129,0,11,118,-,
ligt3,"6,47","3,99","8,28",-,"26,61%",ON,"0,000",6,"1,87","1,87",474.802,2.468.970,28,2.688.190.000,"0,0000","0,0000","0,00%","0,0000","0,00%",24.217.635.000,5.928.497.000,11.907.272.000,2.769.350.000,9.137.922.000,2.410.432.946,11.548.354.946,Novo Mercado,"100,00%",Utilidade Pública,Energia Elétrica,Energia Elétrica,13.824,54,696,13.074,-,
linx3,"37,40",-,-,-,-%,ON,"0,000",0,"0,58","0,58",2.300,0,6,1.619.007.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.580.928.000,1.112.445.000,361.814.000,585.024.000,-223.210.000,7.083.895.104,6.860.685.104,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,1,0,1,0,-,
lipr3,"47,50","47,18","71,42","0,81","-31,70%",ON,"0,000",0,"2,00","2,00",10,0,1,226.258.000,"2,3685","0,3862","83,70%","0,0000","83,70%",231.042.000,71.579.000,0,67.250.000,-67.250.000,558.832.228,491.582.228,,"2,44%",Utilidade Pública,Energia Elétrica,Energia Elétrica,28.488,0,225,28.263,-,
ljqq3,"2,90","2,86","6,25","5,82","-11,85%",ON,"0,000",79,"0,18","0,18",1.209.273,6.941.227,109,566.240.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.748.129.000,2.605.664.000,594.039.000,800.401.000,-206.362.000,565.710.862,359.348.862,Novo Mercado,"96,18%",Consumo Cíclico,Comércio,Produtos Diversos,24.853,174,176,24.503,-,
logg3,"22,29","18,20","24,78","3,13","21,67%",ON,"0,000",8,"0,06","0,06",68.118,1.574.888,18,3.775.982.000,"0,9178","0,6976","23,99%","0,0000","23,99%",6.525.853.000,1.101.140.000,2.053.337.000,220.181.000,1.833.156.000,2.065.372.543,3.898.528.543,Novo Mercado,"55,07%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,17.240,148,244,16.848,-,
logn3,"31,19","30,13","48,80",-,"-11,52%",ON,"0,000",0,"1,11","1,11",9.632,363.030,12,938.614.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.707.556.000,978.196.000,1.674.709.000,292.760.000,1.381.949.000,3.346.889.298,4.728.838.298,Novo Mercado,"24,46%",Bens Industriais,Transporte,Transporte Hidroviário,8.511,150,76,8.285,-,
lpsb3,"1,73","1,55","2,51","2,35","-14,36%",ON,"0,000",0,"3,49","3,49",5.901,13.159,4,222.288.000,"0,0207","0,0406","96,38%","0,0000","96,38%",392.444.000,101.720.000,0,61.282.000,-61.282.000,255.269.512,193.987.512,Novo Mercado,"70,66%",Financeiro e Outros,Exploração de Imóveis,Intermediação Imobiliária,15.590,31,116,15.443,-,
lren3,"18,92","11,52","19,20","3,42","53,20%",ON,"0,833",312,"0,95","0,95",4.127.593,67.444.870,438,10.317.141.000,"0,5422","0,4750","12,40%","0,0000","12,40%",19.244.851.000,11.159.253.000,1.255.009.000,2.401.891.000,-1.146.882.000,18.224.254.708,17.077.372.708,Novo Mercado,"99,20%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,146.836,1.791,996,144.049,-,
ltel3b,"86,61",-,-,"2,43",-%,ON,"0,000",0,"0,00","0,00",0,0,0,3.688.806.000,"1,5345","1,4840","3,29%","0,0000","3,29%",3.689.055.000,27.225.000,0,14.087.000,-14.087.000,18.664.056.854,18.649.969.854,,"19,38%",Materiais Básicos,Mineração,Minerais Metálicos,4,1,3,0,-,
lupa3,"1,40","1,37","2,43",-,"-36,36%",ON,"0,000",0,"4,36","4,36",61.999,115.318,11,132.143.000,"0,0000","0,0000","0,00%","0,0000","0,00%",472.162.000,136.092.000,153.514.000,9.181.000,144.333.000,58.981.607,203.314.607,Novo Mercado,"81,76%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Equipamentos e Serviços,10.622,31,90,10.501,-,
luxm3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,127.589.000,"0,0000","0,2022","0,00%","0,0000","0,00%",175.874.000,22.533.000,1.714.000,9.140.000,-7.426.000,162.172.080,154.746.080,,"30,53%",Bens Industriais,Transporte,Transporte Hidroviário,271,10,5,256,-,
luxm4,"13,99","0,00","17,74","1,59","-21,14%",PN,"0,000",0,"5,00","5,00",100,1.579,1,127.589.000,"0,0000","0,2224","0,00%","0,0000","0,00%",175.874.000,22.533.000,1.714.000,9.140.000,-7.426.000,162.172.080,154.746.080,,"30,53%",Bens Industriais,Transporte,Transporte Hidroviário,271,10,5,256,-,
lvtc3,"3,70","3,32","4,40",-,"-9,09%",ON,"0,000",0,"5,48","5,48",200,760,2,650.378.000,"0,0136","0,0000","100,00%","0,0000","100,00%",1.414.215.000,576.001.000,0,75.321.000,-75.321.000,239.253.333,163.932.333,Novo Mercado,"32,77%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,8.302,7,180,8.115,-,
lwsa3,"4,27","3,90","6,81",-,"-28,71%",ON,"0,080",160,"0,11","0,11",1.848.868,11.111.697,267,2.891.704.000,"0,0524","0,0000","100,00%","0,0000","100,00%",4.087.430.000,1.421.422.000,73.161.000,565.831.000,-492.670.000,2.548.705.261,2.056.035.261,Novo Mercado,"70,47%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,62.101,729,1.000,60.372,-,
mapt3,"4,21","4,20","38,00",-,"-88,92%",ON,"0,000",0,"5,00","5,00",50,0,2,-6.313.000,"0,0000","0,0000","0,00%","0,0000","0,00%",773.000,0,0,0,0,3.956.792,3.956.792,,"3,88%",Financeiro e Outros,Outros,Outros,606,0,29,577,-,
mapt4,"4,40","4,40","40,00",-,"-49,19%",PN,"0,000",0,"12,00","12,00",2,38,1,-6.313.000,"0,0000","0,0000","0,00%","0,0000","0,00%",773.000,0,0,0,0,3.956.792,3.956.792,,"3,88%",Financeiro e Outros,Outros,Outros,606,0,29,577,-,
matd3,"4,38","4,36","8,45","1,71","-40,00%",ON,"0,000",0,"14,17","14,17",239.718,1.447.897,17,1.551.977.000,"0,0643","0,0749","16,34%","0,0000","16,34%",4.928.878.000,2.113.896.000,1.440.682.000,324.581.000,1.116.101.000,1.674.604.616,2.790.705.616,Novo Mercado,"20,56%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,5.081,271,51,4.759,-,
mbly3,"2,18","1,83","4,04",-,"-40,27%",ON,"0,000",0,"11,33","11,33",281.480,591.108,15,434.607.000,,,%,,%,720.237.000,378.391.000,29.329.000,100.844.000,-71.515.000,232.147.991,160.632.991,Novo Mercado,"41,77%",Consumo Cíclico,Comércio,Produtos Diversos,4.982,108,31,4.843,-,
mdia3,"25,30","24,93","41,52","2,61","-26,98%",ON,"0,000",62,"0,20","0,20",25.266,983.100,18,7.750.162.000,"0,1500","0,1800","20,00%","0,0600","60,00%",12.947.410.000,6.334.682.000,2.557.313.000,2.525.127.000,32.186.000,8.576.700.000,8.608.886.000,Novo Mercado,"19,58%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,79.303,148,365,78.790,-,
mdne3,"15,45","9,70","15,95",-,"54,19%",ON,"0,000",0,"18,67","18,67",9.100,111.839,3,1.465.791.000,,,%,,%,3.629.915.000,1.662.523.000,328.926.000,241.200.000,87.726.000,1.311.849.844,1.399.575.844,Novo Mercado,"62,87%",Consumo Cíclico,Construção Civil,Incorporações,6.171,150,193,5.828,-,
meal3,"1,36","1,22","2,28",-,"-16,05%",ON,"0,000",17,"1,69","1,69",18.384,31.437,13,1.056.910.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.680.698.000,473.986.000,526.540.000,188.887.000,337.653.000,389.462.561,727.115.561,Novo Mercado,"98,18%",Consumo Cíclico,Hoteis e Restaurantes,Restaurante e Similares,41.751,349,1,41.401,-,
melk3,"3,57","3,35","4,77","8,14","-3,51%",ON,"0,000",0,"5,93","5,93",1.700,8.126,3,1.168.922.000,"0,4743","0,2043","56,93%","0,0000","56,93%",2.455.854.000,2.057.707.000,320.934.000,500.690.000,-179.756.000,736.381.547,556.625.547,Novo Mercado,"73,77%",Consumo Cíclico,Construção Civil,Incorporações,8.247,94,77,8.076,-,
merc3,"14,80","0,00","14,80",-,-%,ON,"0,000",0,"2,00","2,00",5,138,1,251.965.000,"0,0000","0,0000","0,00%","0,0000","0,00%",493.273.000,1.723.000,-,1.723.000,-,229.744.956,229.744.956,,"10,68%",Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,1.211,8,111,1.092,-,
